## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start","start","","","",""
2,"send letter and check for correctness","entity","1","","",""
3,"is the answer no?","condition","2","","",""
4,"make phone call","entity","3","","",""
5,"add mail number and date","entity","3","","",""
6,"check for correctness again","entity","4,5","","",""
7,"is the answer no?","condition","6","","",""
8,"make another phone call","entity","7","","",""
9,"record and archive letter","entity","7","","",""
10,"add mail number and date","entity","9","","",""
11,"record and archive letter","entity","10","","",""
12,"transmit letter and register with Miranda","entity","11","","",""
13,"make membership decision","condition","12","","",""
14,"stamp new member and date","entity","13","","",""
15,"provide negative answer and end process","end","13","","",""
16,"add mail number and date","entity","14","","",""
17,"check for membership again","condition","16","","",""
18,"stamp new member and date","entity","17","","",""
19,"provide negative answer and end process","end","17","","",""
20,"transmit letter to Charles","entity","14,18","","",""
21,"add new member","entity","20","","",""
22,"calculate membership fee","entity","21","","",""
23,"write down amount","entity","22","","",""
24,"prepare invoice at home","entity","23","","",""
25,"send membership card","end","24","","",""
26,"send invoices","end","24","","",""
27,"print membership card","entity","24","","",""
28,"send membership card","end","27","","",""
29,"print membership card and send membership card","end","25,26,27,28","","",""
