## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start membership process at 8:00 am","start","","","",""
2,"empty mailbox","entity","1","","",""
3,"is mailbox empty","condition","2","","",""
4,"end because mailbox empty","end","3","Yes","",""
5,"is mailbox empty again","condition","3","No","",""
6,"end because mailbox empty","end","5","Yes","",""
7,"is information complete","condition","5","No","",""
8,"add incoming mail number date and record in letter book","entity","7","Yes","",""
9,"make telephone call to sender","entity","7","No","",""
10,"complete data by adding incoming mail number date and record in letter book","entity","9","","",""
11,"take letter book and member register to Miranda on Wednesday evening","entity","8,10","","",""
12,"did applicant become member","condition","11","","",""
13,"stamp new Member on letter and write date on it","entity","12","Yes","",""
14,"write decision letter to applicant and inform decision","entity","12","No","",""
15,"end after informing applicant","end","14","","",""
16,"write the data","entity","13","","",""
17,"calculate the fee","entity","16","","",""
18,"hand the letter to Charles","entity","16","","",""
19,"ask Charles to write the amount in the register","entity","17,18","","",""
20,"print membership card with all the data and send it to the new member","entity","19","","",""
21,"hand letter to Charles and add new member to the register","entity","20","","",""
22,"prepare invoice for the new members","entity","20","","",""
23,"ask Charles to write the amount in the register and write the fee amount to the register","entity","21,22","","",""
24,"end process","end","23","","",""
