## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start TS recruitment","start","","","",""
2,"advise unsuccessful candidates","entity","1","","",""
3,"are there no more candidates","condition","2,30,43","","",""
4,"re advertise position","entity","3","Yes","",""
5,"end","end","4","","",""
6,"do terms and conditions need sorting","condition","3","No","",""
7,"has candidate accepted voluntary redundancy","condition","6","Yes","",""
8,"further investigation required","entity","7","Yes","",""
9,"send Appointment Approval form","entity","6","No","",""
9,"send Appointment Approval form","entity","7","No","",""
9,"send Appointment Approval form","entity","8","","",""
10,"next level manager receives Appointment Approval form","entity","9","","",""
11,"is manager external resource","condition","10","","",""
12,"manager does not authorize form","entity","11","Yes","",""
13,"end","end","12","","",""
14,"is form approved","condition","11","No","",""
15,"send form and other documentation to client HR","entity","14","Yes","",""
16,"form not approved","entity","14","No","",""
17,"end","end","16","","",""
18,"client HR receives form and documentation","entity","15","","",""
19,"HR scans completed form and records position in GovSource","entity","18","","",""
20,"are there any variations","condition","19","","",""
21,"complete business case required","entity","20","Yes","",""
22,"carry forward Appointment Approval","entity","21","","",""
22,"carry forward Appointment Approval","entity","20","No","",""
23,"does position require medical assessment","condition","22","","",""
24,"apply medical assessment at 12 percent rate","entity","23","Yes","",""
25,"no medical assessment required","entity","23","No","",""
26,"arrange and complete Preferred Candidate medical assessment up to 21 days","entity","24,25","","",""
27,"TS HR coordinator informs recruitment manager","entity","26","","",""
28,"recruitment manager liaises with HR representative to confirm offer to the candidate","entity","27","","",""
29,"is assessment satisfactory","condition","28","","",""
30,"contact next candidate on shortlist","entity","29","No","",""
30,"contact next candidate on shortlist","entity","34","","",""
31,"recruitment manager makes a formal verbal offer of employment to the candidate","entity","29","Yes","",""
32,"did candidate accept verbal offer","condition","31","","",""
33,"create formal written offer","entity","32","Yes","",""
34,"candidate declines verbal offer","entity","32","No","",""
35,"send commencement pack to candidate","entity","33","","",""
36,"send letter of appointment to candidate","entity","33","","",""
37,"candidate receives commencement pack and letter of appointment","entity","35,36","","",""
38,"is there a forty percent rate","condition","37","","",""
39,"conduct renegotiation","entity","38","Yes","",""
40,"candidate accepts terms","entity","38","No","",""
41,"is renegotiation successful","condition","39","","",""
42,"process continues","entity","41","Yes","",""
43,"identify next candidate on shortlist","entity","41","No","",""
44,"end","end","40","","",""
45,"end","end","42","","",""
