## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"receive order","start","","","",""
2,"check order","entity","1","","",""
3,"check customer","entity","1","","",""
4,"after order and customer checks","entity","2,3","","",""
5,"is order okay?","condition","4","","",""
6,"send refusal","entity","5","No","",""
7,"end refusal","end","6","","",""
8,"is customer permitted?","condition","5","Yes","",""
9,"send refusal","entity","8","No","",""
10,"end refusal","end","9","","",""
11,"continue process","entity","8","Yes","",""
12,"release order","entity","11","","",""
13,"transfer data in database","entity","12","","",""
14,"is worth greater than 10000Euro?","condition","13","","",""
15,"sign off on order","entity","14","Yes","",""
16,"continue process","entity","14","No","",""
17,"forward order to production","entity","15,16","","",""
18,"check product quality","entity","17","","",""
19,"start production","entity","17","","",""
20,"produce product","entity","17","","",""
21,"after production tasks complete","entity","18,19,20","","",""
22,"create material report","entity","21","","",""
23,"send material report to warehouse","entity","22","","",""
24,"end warehouse report","end","23","","",""
25,"create quality report","entity","21","","",""
26,"send product to shipment","entity","21","","",""
27,"send order to accounting","entity","21","","",""
28,"send quality report to Finance","entity","25","","",""
29,"ship product and send invoice","entity","26,27,28","","",""
30,"archive the report","entity","29","","",""
31,"end archive report","end","30","","",""
32,"check the payment","entity","29","","",""
33,"is payment received?","condition","32","","",""
34,"close the order","entity","33","Yes","",""
35,"end close order","end","34","","",""
36,"is reminder sent more than three times?","condition","33","No","",""
37,"acquire a lawyer","entity","36","Yes","",""
38,"complete court proceedings","entity","37","","",""
39,"end court proceedings","end","38","","",""
40,"send a reminder","entity","36","No","",""
32,"check the payment","entity","40","","",""
