## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start process by checking if order has been received","start","","","",""
2,"Is order sum less than 500","condition","1","","",""
3,"Continue with the process","entity","2","","",""
4,"Is order sum greater than 2000","condition","2","","",""
5,"Compute discount of 4 Percent","entity","4","","",""
6,"Is order sum between 1000 and 1500","condition","4","","",""
7,"Compute discount of 3 Percent","entity","6","","",""
8,"Is order sum between 500 and 999","condition","6","","",""
9,"Compute discount of 2 Percent","entity","8","","",""
10,"Continue with the process","entity","8","","",""
11,"Is order sum less than 500","condition","3,10","","",""
12,"Continue with the process","entity","11","","",""
13,"Is order sum greater than 2000","condition","11","","",""
14,"Compute discount of 4 Percent","entity","13","","",""
15,"Is order sum less than 500","condition","13","","",""
16,"Continue with the process","entity","15","","",""
17,"Is order sum between 1000 and 1500","condition","15","","",""
18,"Compute discount of 3 Percent","entity","17","","",""
19,"Is order sum between 500 and 999","condition","17","","",""
20,"Compute discount of 2 Percent","entity","19","","",""
21,"Continue with the process","entity","19","","",""
22,"Create the bill","entity","12,14,16,18,20,21","","",""
23,"End process","end","22","","",""
