## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the Talent Seek process by receiving the advertised vacant position profile","start","","","",""
2,"start the recruitment process","entity","1","","",""
3,"receive online applications and referee reports","entity","2","","",""
4,"archive the received information into the system","entity","2","","",""
5,"compile the received information online","entity","2","","",""
6,"archive applications and referee reports","entity","3,4,5","","",""
7,"send compiled documents to panelists","entity","6","","",""
8,"distribute compiled documents to panelists","entity","7","","",""
9,"begin candidate selection process","entity","8","","",""
10,"scan interview notes and documents into the system","entity","9","","",""
11,"inform the candidates","entity","9","","",""
12,"inform client to decide on the terms and conditions","entity","10","","",""
13,"make a formal verbal offer to the candidate","entity","12","","",""
14,"does client agree on the terms and conditions","condition","13","do not agree","",""
15,"issue formal written offer","entity","14","agree","",""
16,"renegotiate terms and conditions","entity","14","do not agree","",""
17,"does client agree after renegotiation","condition","16","do not agree","",""
18,"issue formal written offer","entity","17","agree","",""
19,"send commencement package online","entity","17","do not agree","",""
20,"close the vacancy","entity","19","","",""
21,"is candidate willing","condition","15,18","no","",""
22,"refer candidate to client's next level management","entity","21","yes","",""
23,"close the vacancy and complete the recruitment process","end","22","","",""
24,"identify next best candidate","entity","21","no","",""
25,"identify next best candidate","entity","24","","",""
26,"close the vacancy and complete the recruitment process","end","25","","",""
