## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start Practice Travel Authorization Process","start","","","",""
2,"Request travel approval","entity","1","","",""
3,"Receive travel offer from agency","entity","2","","",""
4,"Assess travel offer proposal","entity","3","","",""
5,"Is there a request for changes?","condition","4","","",""
6,"Obtain another travel offer","entity","5","","",""
7,"Does the new offer require changes?","condition","6","No","",""
8,"Continue process","entity","5","","",""
9,"Continue process","entity","7","","",""
10,"Is approval granted?","condition","8","","",""
11,"Is approval granted?","condition","9","","",""
12,"Request travel approval","entity","10","","",""
13,"Request travel approval","entity","11","","",""
14,"Carry out check","entity","10","","",""
15,"Carry out check","entity","11","","",""
16,"Is there a document finance rejection?","condition","14","","",""
17,"Is there a document finance rejection?","condition","15","","",""
18,"End process","end","16","","",""
19,"End process","end","17","","",""
20,"Is there finance approval?","condition","16","Yes","",""
21,"Is there finance approval?","condition","17","Yes","",""
22,"Create purchase request","entity","20","","",""
23,"Create purchase request","entity","21","","",""
24,"Is director approval granted?","condition","22","","",""
25,"Is director approval granted?","condition","23","","",""
26,"End process","end","24","","",""
27,"End process","end","25","","",""
28,"Continue process","entity","24","","",""
29,"Continue process","entity","25","","",""
30,"Send purchase request to travel agency","entity","28","","",""
31,"Send purchase request to travel agency","entity","29","","",""
32,"Send travel documents to traveler","entity","30","","",""
33,"Send travel documents to traveler","entity","31","","",""
34,"Are travel documents received?","condition","32","","",""
35,"Are travel documents received?","condition","33","","",""
36,"Confirm receipt","entity","34","","",""
37,"Confirm receipt","entity","35","","",""
38,"End process","end","34","","",""
39,"End process","end","35","","",""
40,"End process","end","36","","",""
41,"End process","end","37","","",""
42,"End process","end","20","","",""
43,"End process","end","21","","",""
44,"Continue process","entity","7","","",""
