## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Join the team and agree on the teams domain","start","","","",""
2,"Create a process model","entity","1","","",""
3,"Check if the process model is OK","condition","2","","",""
4,"Assign negative points","entity","3","","",""
5,"Check if the process model is OK after first negative points","condition","4","","",""
6,"Assign negative points again","entity","5","","",""
7,"Process is OK continue with it","entity","3,5","","",""
8,"Fix issues in next session and extend the process to levels 2 and 3","entity","6","","",""
9,"Do you need to continue with process or analyze field of study","condition","7,8","Analyze field of study","",""
10,"Assign roles in the team","entity","9","","",""
11,"Is the process okay to continue","condition","9","Analyze field of study","",""
12,"Perform work according to your assigned role","entity","11","","",""
13,"Assign roles in the team","entity","11","","",""
14,"Check progress and consult any problems that arise","entity","12","","",""
15,"Is the project accepted","condition","14","Yes","",""
16,"Continue working according to your role","entity","15","","",""
17,"Present the project","entity","15","","",""
18,"Is the project accepted again","condition","16","Yes","",""
19,"Continue working according to your role","entity","18","","",""
20,"Present the project","entity","18","","",""
21,"Present the project","entity","17,20","","",""
22,"End process","end","21","","",""
