## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start process by undergoing immigration checks","start","","","",""
2,"select method for exit control checks","entity","1","","",""
3,"choose biometrics for exit control check","condition","2","","",""
4,"undergo biometric check","entity","3","","",""
5,"undergo ID document check","entity","3","","",""
6,"check if permission is denied after biometric check","condition","4","","",""
7,"check if permission is denied after ID document check","condition","5","","",""
8,"leave the area and end process after biometric check","end","6","","",""
9,"leave the area and end process after ID document check","end","7","","",""
10,"allowed to continue after biometric check","condition","6","","",""
10,"allowed to continue after biometric check alternative path","condition","6","","",""
11,"allowed to continue after ID document check","condition","7","","",""
11,"allowed to continue after ID document check alternative path","condition","7","","",""
12,"check if exit control check outcome is unsuccessful after biometric check","condition","10","","",""
12,"check if exit control check outcome is successful after biometric check","condition","10","","",""
13,"check if exit control check outcome is unsuccessful after ID document check","condition","11","","",""
13,"check if exit control check outcome is successful after ID document check","condition","11","","",""
14,"leave the area and end process after unsuccessful biometric check outcome","end","12","","",""
14,"leave the area and end process after unsuccessful biometric check outcome alt","end","12","","",""
15,"leave the area and end process after unsuccessful ID document check outcome","end","13","","",""
15,"leave the area and end process after unsuccessful ID document check outcome alt","end","13","","",""
16,"continue to next step after successful biometric check outcome","entity","12","","",""
16,"continue to next step after successful biometric check outcome alt","entity","12","","",""
17,"continue to next step after successful ID document check outcome","entity","13","","",""
17,"continue to next step after successful ID document check outcome alt","entity","13","","",""
18,"end process after continue biometric check","end","16","","",""
18,"end process after continue biometric check alt","end","16","","",""
19,"end process after continue ID document check","end","17","","",""
19,"end process after continue ID document check alt","end","17","","",""
