file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,8,9,1.0,1.0,8,9,0,0
14.txt,0,0,0.0,0.0,69,76,69,76
16.txt,0,0,0.0,0.0,19,21,19,21
17.txt,0,0,0.0,0.0,34,31,34,31
12.txt,0,0,0.0,0.0,35,30,35,30
10.txt,0,0,0.0,0.0,61,54,61,54
11.txt,16,12,0.8421052631578947,1.0,19,12,3,0
9.txt,14,14,0.8235294117647058,0.7777777777777778,17,18,3,4
8.txt,0,0,0.0,0.0,28,41,28,41
5.txt,24,24,0.75,0.96,32,25,8,1
4.txt,0,0,0.0,0.0,32,16,32,16
6.txt,0,0,0.0,0.0,47,31,47,31
7.txt,22,20,0.7586206896551724,0.8,29,25,7,5
3.txt,11,9,0.6875,0.9,16,10,5,1
2.txt,15,17,1.0,0.6538461538461539,15,26,0,9
1.txt,20,22,0.9090909090909091,1.0,22,22,2,0
20.txt,34,34,0.6296296296296297,0.9714285714285714,54,35,20,1
21.txt,0,0,0.0,0.0,56,39,56,39
19.txt,0,0,0.0,0.0,54,40,54,40
18.txt,21,22,0.65625,1.0,32,22,11,0
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.4028,Average of coverage_2_to_1: 0.4532,,,,
