## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start","start","","","",""
2,"Advise unsuccessful candidates","entity","1","","",""
3,"Are there more candidates?","condition","2","","",""
4,"Re-advertise position","end","3","","",""
5,"Proceed to sort out terms and conditions","entity","3","","",""
6,"Have the candidate's terms and conditions been sorted out?","condition","5","","",""
7,"Check if candidate accepted voluntary redundancy","condition","6","","",""
8,"Further investigation required","end","7","","",""
9,"Continue with process","entity","7","","",""
10,"Send Appointment Approval form to next level manager","entity","9","","",""
11,"Is the approver an external resource?","condition","10","","",""
12,"Do not authorize form","end","11","","",""
13,"Receive and review form","entity","11","","",""
14,"Approve form","condition","13","","",""
15,"Send form and documentation to client HR","entity","14","","",""
16,"Scan completed form and record position in GovSource","entity","15","","",""
17,"Are there any variations?","condition","16","","",""
18,"Complete business case","end","17","","",""
19,"Continue with appointment approval","entity","17","","",""
20,"Does the position require a medical assessment (12% rate)?","condition","19","","",""
21,"Arrange and complete medical assessment (up to 21 days)","entity","20","","",""
22,"Medical assessment not necessary","entity","20","","",""
23,"Inform recruitment manager of medical assessment status","entity","21","","",""
24,"Is medical assessment satisfactory?","condition","23","","",""
25,"Contact next candidate on shortlist","end","24","","",""
26,"Liaise with HR to confirm offer to candidate","entity","24","","",""
27,"Make formal verbal offer of employment","entity","26","","",""
28,"Does the candidate accept the offer?","condition","27","","",""
29,"Create formal written offer","entity","28","","",""
30,"Continue with process","entity","28","","",""
31,"Send commencement pack and letter of appointment to candidate","entity","29,30","","",""
32,"Receive documents and check for 40% rate","entity","31","","",""
33,"Is renegotiation required?","condition","32","","",""
34,"Renegotiate terms","entity","33","","",""
35,"Is renegotiation successful?","condition","34","","",""
36,"Identify next candidate on shortlist","end","35","","",""
37,"Continue with process","entity","35","","",""
38,"End of procedure","end","17,19,24,27,32,33,35,36,37","","",""
