## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start","start","","","",""
2,"advise unsuccessful candidates","entity","1","","",""
3,"are there no more candidates?","condition","2","","",""
4,"re-advertise position","entity","3","","",""
5,"check if terms and conditions of offer need to be sorted out for candidate","condition","3","","",""
6,"check if candidate has accepted voluntary redundancy","condition","5","","",""
7,"further investigation required","entity","6","","",""
8,"continue with recruitment process","entity","6","","",""
9,"send Appointment Approval form to next level manager","entity","8","","",""
10,"is approver an external resource?","condition","9","","",""
11,"form not authorized","end","10","","",""
12,"continue with process","entity","10","","",""
13,"send form and documentation to client HR","entity","12","","",""
14,"scan completed form and record position against stored position in GovSource","entity","13","","",""
15,"are there any variations?","condition","14","","",""
16,"complete business case","entity","15","","",""
17,"continue with process","entity","15","","",""
18,"is medical assessment required (12% rate)?","condition","17","","",""
19,"medical assessment not necessary","end","18","","",""
20,"arrange and complete preferred candidate's medical assessments","entity","18","","",""
21,"does it take up to 21 days?","entity","20","","",""
22,"inform recruitment manager and liaise with HR representative","entity","21","","",""
23,"is medical assessment satisfactory?","condition","22","","",""
24,"contact next candidate on shortlist","end","23","","",""
25,"make formal verbal offer of employment","entity","23","","",""
26,"candidate accepts verbal offer","condition","25","","",""
27,"create formal written offer","entity","26","","",""
28,"continue with process","entity","27","","",""
29,"send commencement pack and letter of appointment to candidate","entity","27","","",""
30,"is there a 40% rate?","condition","29","","",""
31,"renegotiation required","entity","30","","",""
32,"inform recruitment manager and liaise with HR representative for renegotiation","entity","31","","",""
33,"is renegotiation successful?","condition","32","","",""
34,"continue with process","entity","33","","",""
35,"identify next candidate on shortlist","end","33","","",""
36,"candidate declines verbal offer","condition","25","","",""
37,"contact next candidate on shortlist","end","36","","",""
38,"end of procedure","end","28","","",""
39,"end of procedure","end","34","","",""
40,"end of procedure","end","35","","",""
41,"end of procedure","end","37","","",""
