## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start pathology procedure","start","","","",""
2,"receive gross pathology request","entity","1","","",""
3,"start registration gross pathology request","entity","2","","",""
4,"create barcode scan at start of registration","entity","3","","",""
5,"complete registration gross pathology request","entity","4","","",""
6,"assign container to gross pathology request","entity","5","","",""
7,"begin specimen description","entity","6","","",""
8,"scan start specimen description","entity","7","","",""
9,"scan end specimen description","entity","8","","",""
10,"scan start registration gross pathology request cont","entity","9","","",""
11,"write macroscopic description","entity","10","","",""
12,"process tissue","entity","10","","",""
13,"Digitalization first time","condition","10","","",""
14,"proceed with digitalization","entity","13","Yes","",""
15,"continue process","entity","13","No","",""
16,"Digitalization second time","condition","11,12,14,15","","",""
17,"proceed with digitalization","entity","16","Yes","",""
18,"continue process","entity","16","No","",""
19,"assign cases to pathologist","entity","17,18","","",""
20,"microscopic examination and diagnosis","entity","19","","",""
21,"write pathology report","entity","20","","",""
22,"confirm pathology report","entity","21","","",""
23,"deliver pathology report","entity","22","","",""
24,"post-report processing","entity","23","","",""
25,"close pathology procedure","entity","24","","",""
26,"deliver pathology report and complete post-report processing","end","25","","",""
