file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,0,0,0.0,0.0,9,13,9,13
14.txt,61,63,0.8026315789473685,0.9402985074626866,76,67,15,4
16.txt,0,0,0.0,0.0,21,25,21,25
17.txt,0,0,0.0,0.0,31,37,31,37
12.txt,0,0,0.0,0.0,30,54,30,54
10.txt,0,0,0.0,0.0,54,45,54,45
11.txt,12,15,1.0,0.7894736842105263,12,19,0,4
9.txt,0,0,0.0,0.0,18,15,18,15
8.txt,30,22,0.7317073170731707,0.88,41,25,11,3
5.txt,0,0,0.0,0.0,25,31,25,31
4.txt,16,17,1.0,0.8095238095238095,16,21,0,4
6.txt,0,0,0.0,0.0,31,38,31,38
7.txt,0,0,0.0,0.0,25,24,25,24
3.txt,9,10,0.9,0.6666666666666666,10,15,1,5
2.txt,0,0,0.0,0.0,26,23,26,23
1.txt,22,21,1.0,0.9130434782608695,22,23,0,2
20.txt,35,43,1.0,0.7288135593220338,35,59,0,16
21.txt,0,0,0.0,0.0,39,53,39,53
19.txt,0,0,0.0,0.0,40,49,40,49
18.txt,0,0,0.0,0.0,22,31,22,31
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.3217,Average of coverage_2_to_1: 0.2864,,,,
