file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,0,0,0.0,0.0,13,9,13,9
14.txt,63,61,0.9402985074626866,0.8026315789473685,67,76,4,15
16.txt,0,0,0.0,0.0,25,21,25,21
17.txt,0,0,0.0,0.0,37,31,37,31
12.txt,0,0,0.0,0.0,54,30,54,30
10.txt,0,0,0.0,0.0,45,54,45,54
11.txt,15,12,0.7894736842105263,1.0,19,12,4,0
9.txt,0,0,0.0,0.0,15,18,15,18
8.txt,23,31,0.92,0.7560975609756098,25,41,2,10
5.txt,0,0,0.0,0.0,31,25,31,25
4.txt,17,16,0.8095238095238095,1.0,21,16,4,0
6.txt,0,0,0.0,0.0,38,31,38,31
7.txt,0,0,0.0,0.0,24,25,24,25
3.txt,10,9,0.6666666666666666,0.9,15,10,5,1
2.txt,0,0,0.0,0.0,23,26,23,26
1.txt,21,22,0.9130434782608695,1.0,23,22,2,0
20.txt,43,35,0.7288135593220338,1.0,59,35,16,0
21.txt,0,0,0.0,0.0,53,39,53,39
19.txt,0,0,0.0,0.0,49,40,49,40
18.txt,0,0,0.0,0.0,31,22,31,22
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.2884,Average of coverage_2_to_1: 0.3229,,,,
