## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the Talent Seek process","start","","","",""
2,"Receive the advertised vacant position profile","entity","1","","",""
3,"Start the recruitment process","entity","2","","",""
4,"Receive online applications and referee reports","entity","3","","",""
5,"Archive the received information into the system","entity","4","","",""
6,"Compile the received information online","entity","4","","",""
7,"Archive the applications and referee reports","entity","5","","",""
27,"End archiving applications and reports","end","7","","",""
8,"Send compiled documents to the panelists","entity","6","","",""
9,"Distribute the compiled documents to the panelists","entity","8","","",""
10,"Begin the candidate selection process","entity","9","","",""
10,"Begin the candidate selection process","entity","25","","",""
11,"Scan the interview notes and documents into the system","entity","10","","",""
12,"Inform the candidates","entity","10","","",""
14,"Inform the client to decide on terms and conditions","entity","11","","",""
15,"Make a formal verbal offer to the candidate","entity","14","","",""
16,"Client agrees to terms and conditions","condition","15","","",""
17,"Issue a formal written offer","entity","16","Yes","",""
18,"Renegotiate terms and conditions","entity","16","No","",""
19,"Client agrees after renegotiation","condition","18","","",""
20,"Issue a formal written offer","entity","19","Yes","",""
21,"Send the commencement package via online","entity","19","No","",""
22,"Close the vacancy","end","21","","",""
23,"Candidate is willing to be referred to next level management","condition","17","","",""
23,"Candidate is willing to be referred to next level management","condition","20","","",""
24,"Refer the candidate to next level management","entity","23","Yes","",""
25,"Identify the next best candidate","entity","23","No","",""
26,"Close the vacancy and complete the recruitment process","end","24","","",""
29,"End informing candidates","end","12","","",""
