file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,0,0,0.0,0.0,9,12,9,12
14.txt,0,0,0.0,0.0,76,80,76,80
16.txt,0,0,0.0,0.0,21,27,21,27
17.txt,0,0,0.0,0.0,31,32,31,32
12.txt,0,0,0.0,0.0,30,35,30,35
10.txt,0,0,0.0,0.0,54,49,54,49
11.txt,12,15,1.0,0.7894736842105263,12,19,0,4
9.txt,16,18,0.8888888888888888,0.9473684210526315,18,19,2,1
8.txt,0,0,0.0,0.0,41,26,41,26
5.txt,23,26,0.92,0.7878787878787878,25,33,2,7
4.txt,0,0,0.0,0.0,16,31,16,31
6.txt,0,0,0.0,0.0,31,53,31,53
7.txt,22,20,0.88,0.7692307692307693,25,26,3,6
3.txt,9,9,0.9,0.6428571428571429,10,14,1,5
2.txt,18,13,0.6923076923076923,0.9285714285714286,26,14,8,1
1.txt,0,0,0.0,0.0,22,22,22,22
20.txt,0,0,0.0,0.0,35,57,35,57
21.txt,0,0,0.0,0.0,39,62,39,62
19.txt,36,36,0.9,0.7659574468085106,40,47,4,11
18.txt,22,21,1.0,0.7,22,30,0,9
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.3591,Average of coverage_2_to_1: 0.3166,,,,
