## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start","start","","","",""
2,"advise unsuccessful candidates","entity","1","","",""
3,"are there more candidates?","condition","2","","",""
4,"re-advertise position","entity","3","","",""
5,"check if terms and conditions need to be sorted out","condition","3","","",""
6,"send appointment approval form","entity","5","","",""
7,"is the approver an external resource?","condition","6","","",""
8,"continue process","entity","7","","",""
9,"approve form","entity","7","","",""
10,"was the form authorized by the external approver?","condition","9","","",""
11,"scan and record form in GovSource","entity","10","","",""
12,"contact external approver for clarification","entity","10","","",""
34,"continue process (no terms needed)","entity","5","","",""
13,"inform recruitment manager and liaise with HR representative","entity","8,11,12,34","","",""
14,"are there any variations?","condition","13","","",""
15,"create business case","entity","14","","",""
16,"continue process","entity","14","","",""
17,"is medical assessment required (12% rate)?","condition","16","","",""
18,"arrange and complete medical assessment (21 days)","entity","17","","",""
19,"inform recruitment manager and liaise with HR representative","entity","18","","",""
20,"is assessment satisfactory?","condition","19","","",""
21,"contact next candidate on shortlist","entity","20","","",""
22,"continue process","entity","20","","",""
23,"make formal verbal offer to candidate","entity","17,22","","",""
24,"does candidate accept offer?","condition","23","","",""
25,"create formal written offer","entity","24","","",""
26,"continue process","entity","24","","",""
27,"send commencement pack and letter of appointment","entity","25,26","","",""
28,"is there a 40% rate?","condition","27","","",""
29,"renegotiate terms","entity","28","","",""
30,"are renegotiations successful?","condition","29","","",""
31,"identify next candidate on shortlist","entity","30","","",""
32,"continue process","entity","30","","",""
33,"end of procedure","end","4,16,24,28,31,32","","",""
