## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start recruitment process","start","","","",""
2,"advise unsuccessful candidates","entity","1","","",""
3,"are there no more candidates","condition","2","Yes;No","",""
4,"re-advertise position","entity","3","","",""
5,"need to sort out terms and conditions of offer for candidate","entity","3","","",""
6,"candidate accepted voluntary redundancy","condition","5","Yes;No","",""
7,"further investigation required","entity","6","","",""
8,"process continues","entity","6","","",""
9,"send Appointment Approval form by recruitment manager","entity","7","","",""
10,"Appointment Approval form received by next level manager","entity","9","","",""
11,"is next level manager an external resource","condition","10","Yes;No","",""
12,"manager may not authorize form","entity","11","","",""
13,"is approver an existing employee of client","condition","11","Yes;No","",""
14,"approver is existing employee of client continue process","entity","13","","",""
15,"approver is not existing employee of client continue process","entity","13","","",""
16,"send form and documentation by recruitment manager","entity","14","","",""
17,"send form and documentation by recruitment manager","entity","15","","",""
18,"form and documentation received by client HR","entity","16","","",""
19,"form and documentation received by client HR","entity","17","","",""
20,"client HR scans completed form and records position in GovSource","entity","18","","",""
21,"client HR scans completed form and records position in GovSource","entity","19","","",""
22,"are there variations","condition","20","Yes;No","",""
23,"require complete business case","entity","22","","",""
24,"Appointment Approval carried forward","entity","22","","",""
25,"Appointment Approval carried forward","entity","23","","",""
26,"does position require medical assessment","condition","24","Yes;No","",""
27,"medical assessment required at 12 percent rate","entity","26","","",""
28,"medical assessment not necessary","entity","26","","",""
29,"TS HR coordinator informs recruitment manager","entity","27","","",""
30,"recruitment manager liaises with HR representative to confirm offer","entity","29","","",""
31,"medical assessment satisfactory","condition","30","Yes;No","",""
32,"contact next candidate on shortlist","entity","31","","",""
33,"recruitment manager makes formal verbal offer of employment to candidate","entity","31","","",""
34,"candidate accepts verbal offer","condition","33","Yes;No","",""
35,"process continues without formal written offer","entity","34","","",""
36,"recruitment manager creates formal written offer","entity","34","","",""
37,"send commencement pack and letter of appointment to candidate","entity","36","","",""
38,"send commencement pack and letter of appointment to candidate","entity","35","","",""
39,"candidate receives commencement documents","entity","37","","",""
40,"candidate receives commencement documents","entity","38","","",""
41,"is there 40 percent rate requiring renegotiation","condition","39","Yes;No","",""
42,"renegotiation required","entity","41","","",""
43,"candidate accepts after renegotiation","condition","42","Yes;No","",""
44,"process continues","entity","43","","",""
45,"contact next candidate on shortlist","entity","43","","",""
46,"candidate accepts commencement documents without renegotiation","entity","41","","",""
47,"process continues","entity","44","","",""
48,"process continues","entity","46","","",""
49,"end process","end","4,5,8,12,24,28,32,35,45,47,48","","",""
