## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start and join the team and agree on the teams domain","start","","","",""
2,"create a process model and check it","entity","1","","",""
3,"is the process model OK","condition","2","","",""
4,"assign negative points first time","entity","3","","",""
5,"assign negative points second time","entity","4","","",""
6,"continue with the process as OK","entity","3","","",""
7,"continue with the process as OK after checking","entity","5","","",""
8,"fix issues in the next session and extend the process to levels 2 and 3","entity","5","","",""
9,"need to check the process and assign points","condition","8","","",""
10,"continue with the process","entity","9","","",""
11,"analyze field of study and assign roles in the team","entity","9","","",""
12,"is the process OK after analyzing roles","condition","10,11","","",""
13,"perform work according to your assigned role","entity","12","","",""
14,"fix issues in the next session and extend the process to levels 2 and 3 after role assignment","entity","12","","",""
15,"check progress and consult any problems that arise","entity","13","","",""
16,"is the project accepted","condition","15","","",""
17,"present the project first time","entity","16","","",""
18,"continue working according to your role first time","entity","16","","",""
19,"is the project accepted second time","condition","18","","",""
20,"present the project second time","entity","19","","",""
21,"continue working according to your role second time","entity","19","","",""
22,"present the project and end process","entity","17,20,21","","",""
23,"end","end","22","","",""
