## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process for mobile application and integration","start","","","",""
2,"enter metadata","entity","1","","",""
3,"proceed to the IN-Patient step","condition","2","IN-Patient step not done","",""
4,"parallel actions","condition","3","register case and handle claim","",""
5,"send data to suppliers","entity","4","","",""
6,"create a claim","entity","4","","",""
7,"merge parallel completion 1","entity","5,6","","",""
8,"extract data from suppliers","entity","7","","",""
9,"transfer data to doctor's phone","entity","8","","",""
10,"confirm the GOP","entity","9","","",""
11,"end process after confirm GOP","end","10","","",""
12,"register the case","entity","4","","",""
13,"handle the claim","entity","4","","",""
14,"merge parallel completion 2","entity","12,13","","",""
15,"create a claim after register and handle","entity","14","","",""
16,"handle the claim accordingly","entity","15","","",""
17,"extract data from suppliers after claim","entity","16","","",""
18,"enter data on patient's record or confirm IN-Patient status","entity","17","","",""
19,"parallel actions","condition","18","send data back to suppliers","",""
20,"register the case again","entity","19","","",""
21,"handle the claim again","entity","19","","",""
22,"send data back to suppliers","entity","19","","",""
23,"merge parallel completion 3","entity","20,21,22","","",""
24,"receive the payment after claim handled","entity","21","","",""
25,"receive the payment after data sent back","entity","22","","",""
26,"end process after receive payment 1","end","24","","",""
27,"end process after receive payment 2","end","25","","",""
