## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process by supplying the requirement and then documenting it","start","","","",""
2,"order received via fax","condition","1","","",""
3,"input the order into an Excel file","entity","2","","",""
4,"order received via mail or phone","condition","2","","",""
5,"input the order into an Excel file","entity","4","","",""
6,"Excel list complete after a week","condition","3","Yes","",""
7,"Excel list not complete after a week","condition","3","No","",""
8,"Excel list complete after a week","condition","5","Yes","",""
9,"Excel list not complete after a week","condition","5","No","",""
10,"send the Excel list to the student","entity","6","","",""
11,"wait before Excel list completion","entity","7","","",""
12,"wait before Excel list completion","entity","9","","",""
13,"received the Excel list","condition","10","","",""
14,"orders not received","condition","11","","",""
15,"orders not received","condition","12","","",""
16,"type the orders into the MS-Access database","entity","13","","",""
17,"wait until orders are received","entity","14","","",""
18,"wait until orders are received","entity","15","","",""
19,"ensure that the MS-Access database typing is completed","entity","16","","",""
20,"ensure that the MS-Access database typing is completed","entity","17","","",""
21,"ensure that the MS-Access database typing is completed","entity","18","","",""
22,"control the incoming order","entity","19","","",""
23,"control the incoming order","entity","20","","",""
24,"control the incoming order","entity","21","","",""
25,"continue to do the check","entity","19","","",""
26,"continue to do the check","entity","20","","",""
27,"continue to do the check","entity","21","","",""
28,"order is correct","condition","22","","",""
29,"order is not correct","condition","22","","",""
30,"order is correct","condition","23","","",""
31,"order is not correct","condition","23","","",""
32,"order is correct","condition","24","","",""
33,"order is not correct","condition","24","","",""
34,"release the order","entity","28","","",""
35,"release the order","entity","30","","",""
36,"release the order","entity","32","","",""
37,"send the Excel list to the student","entity","34","","",""
38,"send the Excel list to the student","entity","35","","",""
39,"send the Excel list to the student","entity","36","","",""
40,"received the Excel list","condition","37","","",""
41,"received the Excel list","condition","38","","",""
42,"received the Excel list","condition","39","","",""
43,"continue with the process","entity","40","","",""
44,"continue with the process","entity","41","","",""
45,"continue with the process","entity","42","","",""
46,"contact the selling agency","entity","29","","",""
47,"order worth less than 5000 Euro","condition","29","","",""
48,"order worth more than 5000 Euro","condition","29","","",""
49,"release the order","entity","47","","",""
50,"send order for sign off","entity","48","","",""
51,"continue with the check after sending for sign off","entity","48","","",""
52,"received actual issue from selling agency","condition","46","","",""
53,"send the order for sign off","entity","52","","",""
54,"order is signed off","condition","53","","",""
