## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start process","start","","","",""
2,"Freights are ready to be shipped","condition","1","","",""
3,"Ship the freight","entity","2","","",""
4,"Deliver the freight","entity","2","","",""
5,"Notify the delivery","entity","2","","",""
35,"Freights not ready stop process","end","2","","",""
6,"All parallel shipments completed","entity","3","","",""
7,"All parallel deliveries completed","entity","4","","",""
8,"All parallel notifications completed","entity","5","","",""
36,"Merge shipments completion","entity","6","","",""
37,"Merge deliveries completion","entity","7","","",""
38,"Merge notifications completion","entity","8","","",""
39,"Merge all shipment delivery notification completed","entity","36","","",""
39,"Merge all shipment delivery notification completed","entity","37","","",""
39,"Merge all shipment delivery notification completed","entity","38","","",""
9,"Request for merchandise return lodged","condition","39","","",""
10,"Continue with merchandise return process","entity","9","","",""
40,"No merchandise return request","end","9","","",""
11,"5 days have passed","condition","10","","",""
12,"Invoice the customer","entity","11","","",""
13,"Process ends customer invoiced","end","12","","",""
14,"Return accepted","condition","11","","",""
15,"Accept merchandise return","entity","14","","",""
16,"Return the merchandise","entity","15","","",""
17,"Process ends merchandise returned","end","16","","",""
19,"Reject merchandise return","entity","14","","",""
20,"Process ends merchandise return rejected","end","19","","",""
21,"Loss claim report lodged","condition","10","","",""
22,"Approve the loss claim","entity","21","","",""
23,"Process ends loss claim approved","end","22","","",""
24,"Invoice the customer before end","entity","21","","",""
25,"Process ends customer invoiced","end","24","","",""
