file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,0,0,0.0,0.0,9,9,9,9
14.txt,63,62,0.8289473684210527,0.8732394366197183,76,71,13,9
16.txt,0,0,0.0,0.0,21,23,21,23
17.txt,0,0,0.0,0.0,31,30,31,30
12.txt,24,24,0.8,0.5714285714285714,30,42,6,18
10.txt,0,0,0.0,0.0,54,49,54,49
11.txt,12,17,1.0,0.7727272727272727,12,22,0,5
9.txt,15,15,0.8333333333333334,0.8823529411764706,18,17,3,2
8.txt,0,0,0.0,0.0,41,26,41,26
5.txt,0,0,0.0,0.0,25,31,25,31
4.txt,16,18,1.0,0.8181818181818182,16,22,0,4
6.txt,27,27,0.8709677419354839,0.7941176470588235,31,34,4,7
7.txt,18,18,0.72,0.782608695652174,25,23,7,5
3.txt,0,0,0.0,0.0,10,15,10,15
2.txt,22,16,0.8461538461538461,0.8,26,20,4,4
1.txt,20,21,0.9090909090909091,0.7777777777777778,22,27,2,6
20.txt,27,27,0.7714285714285715,0.5094339622641509,35,53,8,26
21.txt,35,35,0.8974358974358975,0.7142857142857143,39,49,4,14
19.txt,0,0,0.0,0.0,40,43,40,43
18.txt,22,22,1.0,0.7333333333333333,22,30,0,8
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.5239,Average of coverage_2_to_1: 0.4515,,,,
