## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start","start","","","",""
2,"receive invoice","entity","1","","",""
3,"sort per client","entity","2","","",""
4,"sort per vendor","entity","3","","",""
5,"attach entry form to invoice","entity","4","","",""
6,"enter required information on form","entity","5","","",""
7,"check completeness of invoice","entity","6","","",""
8,"invoice complete","condition","7","","",""
9,"end","end","8","No","",""
10,"enter SLA information","entity","8","Yes","",""
11,"enter date for completion","entity","10","","",""
12,"check priority","entity","11","","",""
13,"high priority","condition","12","","",""
14,"place red stamp","entity","13","Yes","",""
15,"check invoice compliance","entity","13","No","",""
15,"check invoice compliance","entity","14","Yes","",""
16,"invoice compliance complete","condition","15","","",""
15,"check invoice compliance","entity","16","No","",""
17,"assess further handling","condition","16","Yes","",""
18,"process non compliance invoice","entity","17","experienced staff","",""
19,"call client","entity","17","normal case","",""
20,"send postal mail requesting complete information","entity","17","none apply","",""
21,"end","end","20","","",""
22,"call client and request information","entity","18","","",""
22,"call client and request information","entity","19","","",""
23,"batch invoice and allocate to DEO","entity","22","","",""
24,"end","end","23","","",""
