## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start process for Tennis Volley Club","start","","","",""
2,"Send letter and check correctness","entity","1","","",""
3,"Is answer no?","condition","2","","",""
4,"Make phone call","entity","3","Yes","",""
5,"Add mail number and date","entity","3","No","",""
6,"Check again for correctness","condition","5","","",""
7,"Make another phone call","entity","6","No","",""
8,"Record and archive letter","entity","6","Yes","",""
9,"Transmit letter to Miranda and register","entity","8","","",""
10,"Make membership decision","condition","9","","",""
11,"Stamp 'new member' and date","entity","10","Yes","",""
12,"Provide negative answer and end process","end","10","No","",""
13,"Add mail number and date again","entity","11","","",""
14,"Check for membership again","condition","13","","",""
15,"Stamp 'new member' and date","entity","14","Yes","",""
16,"Provide negative answer and end process","end","14","No","",""
17,"Transmit letter to Charles","entity","15","","",""
18,"Add new member","entity","17","","",""
19,"Calculate membership fee","entity","18","","",""
20,"Write down the amount","entity","19","","",""
21,"Prepare invoice at home","entity","20","","",""
22,"Print membership card","entity","20","","",""
23,"Send invoices","entity","21","","",""
24,"Send membership card","entity","22","","",""
25,"End process","end","23","Invoices sent","",""
26,"End process","end","24","Card sent","",""
