## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Rental Items are Returned to the Store","start","","","",""
2,"Did Customer return the items to the store","condition","1","delivery crew picks-up items","",""
3,"Continue process","entity","2","","",""
4,"Continue process","entity","2","","",""
5,"Items are counted and compared to original contract","entity","3,4","","",""
6,"Is the order complete and all items were returned","condition","5","order complete items damaged","",""
7,"Proceed with process","entity","6","","",""
8,"Continue process","entity","6","","",""
9,"Email customer to inform of damage and additional charges","entity","6","","",""
10,"Proceed with process","entity","9","","",""
11,"Are items packed for an existing order","condition","7,8,10","items stored","",""
12,"Continue process","entity","11","","",""
13,"Continue process","entity","11","","",""
14,"Are there missing items and replacement charges","condition","8","no","",""
15,"Email customer with replacement charges","entity","14","","",""
16,"No missing items or charges","entity","14","","",""
17,"Are there damaged items and additional charges","condition","9","no","",""
18,"Temporarily take damaged items out of inventory","entity","17","","",""
19,"No damaged items or additional charges","entity","17","","",""
20,"Did Customer return the missing items","condition","15,16","customer did not return missing items","",""
21,"Continue process","entity","20","","",""
22,"Continue process","entity","20","","",""
23,"Is process complete","condition","13,18,19,21,22","no","",""
24,"Are items repaired and added into inventory","condition","23","no","",""
25,"Continue process","entity","24","","",""
26,"Are items can't be repaired and are discarded","condition","24","no","",""
27,"Email customer with replacement charges","entity","26","","",""
28,"Continue process","entity","26","","",""
29,"Are items packed for an existing order","condition","25,27,28","items stored","",""
30,"Continue process","entity","29","","",""
31,"Continue process","entity","29","","",""
32,"Email customer with replacement charges","entity","27","","",""
33,"Process complete","end","23,30,31,32","","",""
