## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process","start","","","",""
2,"does applicant wish to discuss the terms and conditions?","condition","1","Yes","",""
3,"discuss the terms and conditions with the candidate","entity","2","continue process","",""
4,"continue with the process","entity","2","","",""
5,"does applicant want to modify the terms and conditions?","condition","3,4","Yes","",""
6,"relay the applicant changes","entity","5","continue process","",""
7,"check if change is within set client limits","condition","5","Yes","",""
8,"relay the applicant changes","entity","7","continue process","",""
9,"continue with the process","entity","7","seek approval","",""
10,"seek approval for the offer","entity","6,8","send approval","",""
11,"seek approval for the offer","entity","9","send approval","",""
12,"modify terms and conditions accordingly","entity","10,11","send appointment approval","",""
13,"send the appointment approval and mandatory documentation to HR Services","entity","12","upload approval form","",""
14,"scan and upload the completed approval form to Cloud Source","entity","13","make formal offer","",""
15,"make a formal offer","entity","14","check if changes acceptable","",""
16,"are changes acceptable?","condition","15","Yes","",""
16,"are changes acceptable?","condition","15","No","",""
17,"select a new applicant from the list","entity","16","check client acceptance","",""
18,"continue with the process","entity","16","check client acceptance","",""
19,"does client accept changes?","condition","17,18","Yes","",""
19,"does client accept changes?","condition","17,18","No","",""
20,"end process","end","19","","",""
21,"select a new candidate from the list","entity","19","check client acceptance again","",""
22,"end process","end","19","","",""
23,"does client accept changes?","condition","21","Yes","",""
23,"does client accept changes?","condition","21","No","",""
24,"end process","end","23","","",""
25,"select a new candidate from the list","entity","23","end process 1","",""
26,"end process","end","25","","",""
