## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start CAB change request procedure","start","","","",""
2,"assess the change request","entity","1","","",""
3,"check affected systems for business unit impacts","entity","2","","",""
4,"should the change request be approved in its current state","condition","3","","",""
5,"approve the change request","entity","4","Yes","",""
6,"implement the approved change","entity","5","","",""
7,"End - change request approved and implemented","end","6","","",""
8,"further evaluation needed to determine if change is acceptable with more information","entity","4","No","",""
9,"is the change ultimately approved after further evaluation","condition","8","","",""
10,"implement the approved change after further evaluation","entity","9","Yes","",""
11,"End - change request approved and implemented after more info","end","10","","",""
12,"change is deemed unacceptable","entity","9","No","",""
13,"reject the change request","entity","12","","",""
14,"request more information from Change Coordinator","entity","13","","",""
15,"send email enquiry to Change Coordinator","entity","14","","",""
16,"update approval register within 3 business days","entity","15","","",""
17,"forward email enquiry to Change Requester","entity","15","","",""
18,"are there any further inquiries or issues from CAB","condition","17","","",""
19,"End - no further inquiries or issues","procedure concluded after 3 business days","18","No","",""
20,"response expected within 1 to 3 business days from change requester","entity","18","Yes","",""
21,"response received from requester","entity","20","","",""
22,"forward response to CAB for further evaluation","entity","21","","",""
23,"make a final determination regarding approval of the change request","condition","22","","",""
24,"approve the change request after final determination","entity","23","Approve","",""
25,"implement the approved change after final determination","entity","24","","",""
26,"End - change request approved and implemented final","end","25","","",""
27,"reject the change request after final determination","entity","23","Reject","",""
28,"End - change request rejected after final determination","end","27","","",""
