## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the Talent Seek process by receiving advertised vacant position profile","start","","","",""
2,"start the recruitment process","entity","1","","",""
3,"receive online applications and referee reports","entity","2","","",""
4,"archive received information into the system","entity","2","","",""
5,"compile received information online","entity","2","","",""
6,"wait for archiving and compiling to complete","condition","3,4,5","not complete","",""
7,"archive applications and referee reports","entity","6","","",""
8,"wait for archiving and compiling to complete","condition","6","no","",""
6,"wait for archiving and compiling to complete","condition","8","not complete","",""
7,"archive applications and referee reports","entity","8","","",""
30,"End","end","8","not complete","",""
8,"compile all necessary documents","entity","7","","",""
9,"send compiled documents to panelists","entity","8","","",""
10,"distribute compiled documents to panelists","entity","9","","",""
11,"begin candidate selection process","entity","10","","",""
12,"scan interview notes and documents into the system","entity","11","","",""
13,"inform candidates","entity","11","","",""
14,"wait for scanning and informing candidates to complete","condition","12,13","not done","",""
15,"interview notes and documents scanned","entity","14","","",""
31,"wait for scanning and informing candidates to complete","condition","14","no","",""
14,"wait for scanning and informing candidates to complete","condition","31","not done","",""
15,"interview notes and documents scanned","entity","31","","",""
32,"End","end","31","not done","",""
16,"inform client to decide on terms and conditions","entity","15","","",""
17,"make formal verbal offer to candidate","entity","16","","",""
18,"does client agree on terms and conditions","condition","17","disagree","",""
19,"issue formal written offer","entity","18","","",""
20,"renegotiate terms and conditions","entity","18","","",""
21,"does client agree after renegotiation","condition","20","disagree","",""
22,"issue formal written offer","entity","21","","",""
23,"send commencement package online","entity","21","","",""
24,"close the vacancy","entity","23","","",""
25,"is candidate willing","condition","20","unwilling","",""
26,"refer candidate to client's next level management","entity","25,19,22","","",""
27,"close the vacancy and complete recruitment process","entity","26","","",""
28,"identify next best candidate","entity","25","","",""
29,"End","end","27,28,24","","",""
