## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start recruitment process","start","","","",""
2,"advise unsuccessful candidates","entity","1","","",""
3,"are there no more candidates?","condition","2","","",""
4,"re-advertise position","entity","3","","",""
5,"check if terms and conditions of offer need sorting","entity","3","","",""
6,"check if candidate accepted voluntary redundancy","condition","5","","",""
7,"continue process","entity","6","","",""
8,"further investigation required","entity","6","","",""
9,"recruitment manager sends Appointment Approval form","entity","8","","",""
10,"next level manager receives Appointment Approval form","entity","9","","",""
11,"is next level manager an external resource?","condition","10","","",""
12,"may not authorize form","entity","11","","",""
13,"is approver existing client employee?","condition","11","","",""
14,"process continues","entity","13","","",""
15,"send Appointment Approval form and other documentation","entity","14","","",""
16,"client HR receives documentation","entity","15","","",""
17,"client HR scans form and records position in GovSource","entity","16","","",""
18,"are there any variations?","condition","17","","",""
19,"complete business case required","entity","18","","",""
20,"carry forward Appointment Approval","entity","18","","",""
21,"does position require medical assessment?","condition","20","","",""
22,"medical assessment applicable (12 percent rate)","entity","21","","",""
23,"medical assessment not necessary","entity","21","","",""
24,"TS HR coordinator informs recruitment manager of medical assessment","entity","22","","",""
25,"recruitment manager liaises with HR representative to confirm offer to candidate","entity","24","","",""
26,"is assessment satisfactory?","condition","25","","",""
27,"contact next candidate on shortlist","entity","26","","",""
28,"process continues","entity","26","","",""
29,"recruitment manager makes formal verbal offer","entity","28","","",""
30,"does candidate accept verbal offer?","condition","29","","",""
31,"recruitment manager creates formal written offer","entity","30","","",""
32,"candidate declines verbal offer","entity","30","","",""
33,"send commencement pack and letter of appointment to candidate","entity","31","","",""
34,"candidate receives documents","entity","33","","",""
35,"is there a 40 percent rate?","condition","34","","",""
36,"renegotiation required","entity","35","","",""
37,"candidate accepts after document receipt","entity","35","","",""
38,"is renegotiation successful?","condition","36","","",""
39,"process continues","entity","38","","",""
40,"identify next candidate on shortlist","entity","38","","",""
41,"process continues after candidate declines verbal offer","entity","32","","",""
42,"process ends","end","4","","",""
43,"process ends","end","19","","",""
44,"process ends","end","23","","",""
45,"contact next candidate on shortlist","end","27","","",""
46,"process ends","end","28","","",""
47,"process ends","end","31","","",""
48,"process ends","end","37","","",""
49,"process ends","end","39","","",""
50,"contact next candidate on shortlist","end","40","","",""
51,"process ends","end","41","","",""
52,"may not authorize form","end","12","","",""
53,"process continues","end","20","","",""
54,"process ends","end","46","","",""
55,"process ends","end","47","","",""
56,"process ends","end","48","","",""
57,"process ends","end","49","","",""
58,"process ends","end","53","","",""
