## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start Order Processing","start","","","",""
2,"Prioritize orders based on reception time","entity","1","","",""
3,"Check if customer exists","condition","2","","",""
4,"Check customer's information","entity","3","","",""
5,"Verify customer status","entity","3","","",""
6,"Check payment history","condition","4","","",""
7,"Is payment history good","condition","6","","",""
8,"Continue with process","entity","7","","",""
9,"Check if customer is private or wholesaler","condition","7","","",""
10,"Send declining message to private customer","entity","9","","",""
11,"End process after declining message","end","10","","",""
12,"Create new customer","entity","9","","",""
13,"Check product availability","condition","12","","",""
14,"Are products available","condition","13","","",""
15,"Produce missing goods","entity","14","","",""
16,"Send decline message due to unavailable products","entity","15","","",""
17,"End process after sending decline message","end","16","","",""
18,"Continue process after product availability confirmed","entity","14","","",""
19,"Send order confirmation","entity","18","","",""
20,"Inform stock department","entity","19","","",""
21,"Inform accounting department","entity","19","","",""
22,"Pack goods","entity","20,21","","",""
23,"Write invoice","entity","22","","",""
24,"Goods ready for delivery","entity","23","","",""
25,"Send invoice","entity","24","","",""
26,"Close order","entity","25","","",""
27,"Deliver goods and invoice to customer","entity","26","","",""
28,"Has payment been received","condition","27","","",""
29,"Close order after payment","entity","28","","",""
30,"Check quantity of reminders","condition","28","","",""
31,"Are reminders less than three","condition","30","","",""
32,"Continue with process with reminders less than three","entity","31","","",""
33,"Activate donning process","entity","31","","",""
34,"End process after activating donning","end","33","","",""
