## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"trigger the resupply cycle","start","","","",""
2,"check the inventory level","entity","1","","",""
3,"is inventory level at or below minimum","condition","2","","",""
4,"create a purchase order","entity","3","","",""
5,"end process due to sufficient inventory","end","3","","",""
6,"review the purchase order","entity","4","","",""
7,"is purchase status rejected","condition","6","","",""
8,"rework the purchase order","entity","7","","",""
9,"review the purchase order after rework","entity","8","","",""
10,"is purchase status rejected after rework","condition","9","","",""
11,"rework the purchase order again","entity","10","","",""
12,"review the purchase order after rework again","entity","11","","",""
13,"is purchase status rejected after second rework","condition","12","","",""
14,"end process due to failure to approve purchase order","end","13","","",""
15,"reserve the funds","entity","7,10,13","","",""
16,"send the order to the supplier","entity","15","","",""
17,"start parallel processes receive packing slip and receive invoice","entity","16","","",""
18,"receive the packing slip","entity","17","","",""
19,"receive the invoice","entity","17","","",""
20,"record the packing slip","entity","18","","",""
21,"record the invoice","entity","19","","",""
22,"end process after recording packing slip","end","20","","",""
23,"end process after recording invoice","end","21","","",""
