## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process by supplying the requirement and documenting it","start","","","",""
2,"is the order received via fax","condition","1","","",""
3,"input the order into an Excel file","entity","2","","",""
4,"is the order received via mail or phone","condition","2","","",""
5,"input the order into an Excel file","entity","4","","",""
6,"wait one week until the Excel list is complete","entity","3,5","","",""
7,"send the Excel list to the student","entity","6","","",""
8,"upon receiving the Excel list","type the orders into the MS-Access database","7","","",""
9,"ensure that the database typing is completed","entity","8","","",""
10,"control the incoming order","entity","9","","",""
11,"continue to do the check","entity","9","","",""
12,"is the order correct","condition","10,11","","",""
13,"release the order","entity","12","","",""
14,"send the Excel list to the student and continue with the process upon receiving it","entity","13","","",""
15,"contact the selling agency","entity","12","","",""
16,"is the order worth less than 5000 euros","condition","15","","",""
17,"release the order","entity","16","","",""
18,"send the order for sign off and continue with the check","entity","16","","",""
19,"contact the selling agency and receive the actual issue","entity","18","","",""
20,"send the order for sign off","entity","19","","",""
21,"is the order signed off","condition","20","","",""
22,"contact the client and release the order","entity","21","","",""
23,"is the order received by PPC","condition","22","","",""
24,"PPC initiates production","entity","23","","",""
25,"check if the issue can be solved","condition","23","","",""
26,"cancel the order","entity","25","","",""
27,"release the order","entity","25","","",""
28,"are goods produced","condition","24","","",""
29,"check the quality of the goods","entity","28","","",""
30,"cancel the order","entity","28","","",""
31,"create and send a quality report to the finance department","entity","29","","",""
32,"release the order via memo","entity","31","","",""
33,"ensure the memo is achieved in the warehouse","entity","32","","",""
34,"send the invoice","entity","33","","",""
35,"report the achievement to the finance department","entity","34","","",""
36,"commission the goods","entity","33","","",""
37,"sign and send the memo","entity","36","","",""
38,"send the goods","entity","37","","",""
39,"ensure that the signed memo is achieved in the logistic department","entity","38","","",""
40,"archive the memo and close the order","entity","39,35","","",""
41,"end of the process","end","40,26,30","","",""
