## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process","start","","","",""
2,"join the team and agree on the teams domain","entity","1","","",""
3,"create a process model and check it","entity","2","","",""
4,"is the process model NOT OK","condition","3","NOT OK OK","",""
5,"assign negative points","entity","4","","",""
6,"is the process model still NOT OK","condition","5","NOT OK OK","",""
7,"assign negative points again","entity","6","","",""
8,"can continue with the process","entity","6","","",""
9,"can continue with the process","entity","4","","",""
10,"are there any issues","condition","8","Yes No","",""
11,"fix issues in the next session and extend process to levels 2 and 3","entity","10","","",""
12,"need to check the process and assign points","condition","10","Yes No","",""
13,"continue with process","entity","12","","",""
14,"need to analyze the field of study","condition","12","Yes No","",""
15,"assign roles in the team","entity","14","","",""
16,"continue with process if process is okay","condition","14","OK NOT OK","",""
17,"continue with the process","entity","16","","",""
18,"perform work according to your assigned role","entity","16","","",""
19,"check the progress and consult any problems","entity","17","","",""
20,"is the project accepted","condition","19","Yes No","",""
21,"present the project","entity","20","","",""
22,"continue working according to your role","entity","20","","",""
23,"is the project accepted","condition","22","Yes No","",""
24,"present the project","entity","23","","",""
25,"continue working according to your role","entity","23","","",""
26,"present the project","entity","25","","",""
27,"end process","end","21","","",""
28,"end process","end","26","","",""
29,"end process","end","24","","",""
