## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start process","start","","","",""
2,"check incoming request","condition","1","","",""
3,"choose automatic handling","entity","2","automatic handling","",""
4,"choose manual handling","entity","2","manual handling","",""
5,"booking confirmed as OK?","condition","3","","",""
6,"booking confirmed as OK?","condition","4","","",""
7,"book attraction","entity","5","Yes","",""
8,"end process","end","5","No","",""
9,"book attraction","entity","6","Yes","",""
10,"end process","end","6","No","",""
11,"attraction confirmed as OK?","condition","7","","",""
12,"attraction confirmed as OK?","condition","9","","",""
13,"receive answer as OK","entity","11","Yes","",""
14,"receive answer as NOK","entity","11","No","",""
15,"receive answer as OK","entity","12","Yes","",""
16,"receive answer as NOK","entity","12","No","",""
17,"answer received OK?","condition","13","","",""
18,"answer received NOK?","condition","14","","",""
19,"answer received OK?","condition","15","","",""
20,"answer received NOK?","condition","16","","",""
21,"send confirmation","entity","17","Yes","",""
22,"cancel booking","entity","18","Yes","",""
23,"send confirmation","entity","19","Yes","",""
24,"cancel booking","entity","20","Yes","",""
25,"booking confirmed as OK?","condition","21","","",""
26,"end process","end","21","No","",""
27,"end process","end","22","","",""
28,"booking cancelled?","condition","23","","",""
29,"end process","end","23","No","",""
30,"end process","end","24","","",""
