## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start IT Infrastructure process","start","","","",""
2,"perform Loan Application","entity","1","","",""
3,"perform Receive Loan Application","entity","2","","",""
4,"check Banking Privilege Status","condition","3","","",""
5,"exists Construct Error Response at Banking Privilege Status","condition","4","No Error Response","",""
6,"end process with Error Message","end","5","Error Response","",""
7,"check Retrieve Customer Information","condition","5","No Error Response","",""
8,"exists Construct Error Response at Retrieve Customer Information","condition","7","No Error Response","",""
9,"end process with Error Message","end","8","Error Response","",""
10,"exists Calculate threshold amount","condition","8","No","",""
11,"exists Check Creditworthiness","condition","10","No","",""
12,"designate Status","entity","11","Yes","",""
13,"initialize the Loan Form","entity","12","","",""
14,"exists Construct Approve Response","condition","13","No","",""
15,"end process with Approved Message","end","14","Yes","",""
16,"exists Construct Reject Response","condition","14","Yes","",""
17,"end process with Reject Message","end","16","Yes","",""
18,"end process with Reject Message","end","11","No","",""
19,"continue process after Calculate threshold amount","entity","10","No","",""
20,"end process with Reject Message","end","16","No","",""
21,"end process with Reject Message","end","19","","",""
