## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start receiving the order","start","","","",""
2,"Check the order","entity","1","","",""
3,"Check the customer","entity","1","","",""
4,"Is the order okay","condition","2","","",""
5,"Is the customer permitted","condition","3","Order okay","",""
6,"Send refusal","entity","5","No","",""
7,"Send refusal","entity","4","No","",""
8,"End process","end","6,7","","",""
9,"Continue with the process","entity","5","Yes","",""
10,"Release the order","entity","9","","",""
11,"Transfer data to the database","entity","10","","",""
12,"Check if order worth is greater than 10000 Euros","condition","11","","",""
13,"Sign off on the order","entity","12","Yes","",""
14,"Continue with the process","entity","12","No","",""
15,"Sign off on the order","entity","14","","",""
16,"Forward order to production","entity","13,15","","",""
17,"Check product quality","entity","16","","",""
18,"Start production","entity","16","","",""
19,"Produce the product","entity","16","","",""
20,"Order received - start production","entity","17,18,19","","",""
21,"Create material report","entity","20","","",""
22,"Check product quality","entity","21","","",""
23,"Create material report","entity","21","","",""
24,"Send material report to warehouse","entity","23","","",""
25,"Create quality report","entity","24","","",""
26,"Send product to shipment","entity","24","","",""
27,"Send order to accounting","entity","24","","",""
28,"End process","end","24","","",""
29,"Create quality report","entity","25","","",""
30,"Send product to shipment","entity","25","","",""
31,"Send order to accounting","entity","25","","",""
32,"Send quality report to Finance","entity","29","","",""
33,"Send invoice","entity","30","","",""
34,"Archive the report","entity","32","","",""
35,"End process","end","34","","",""
36,"Check payment","entity","31","","",""
37,"Is payment received","condition","36","","",""
38,"Close the order","entity","37","Yes","",""
39,"End process","end","38","","",""
40,"Has reminder been sent more than three times","condition","37","No","",""
41,"Acquire a lawyer","entity","40","Yes","",""
42,"Complete court proceedings","entity","41","","",""
43,"Send a reminder","entity","40","No","",""
44,"Send the reminder again","entity","43","","",""
45,"Send a reminder","entity","44","","",""
46,"End process","end","39","","",""
