## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start process by receiving invoice","start","","","",""
2,"sort invoice per client","entity","1","","",""
3,"sort invoice per vendor","entity","2","","",""
4,"attach invoice entry form to invoice","entity","3","","",""
5,"enter required information onto form","entity","4","","",""
6,"check completeness of invoice","condition","5","","",""
7,"end process","end","6","Invoice incomplete","",""
8,"enter information for SLA","entity","6","Invoice complete","",""
9,"enter date for completion","entity","8","","",""
10,"check priority","condition","9","","",""
11,"place red stamp on entry invoice","entity","10","High","",""
12,"continue process","entity","10","Low","",""
13,"check invoice compliance","condition","11","","",""
14,"check invoice compliance","condition","12","","",""
15,"continue check","entity","13","Not complete","",""
16,"continue check","entity","14","Not complete","",""
17,"continue process","entity","13","Complete","",""
18,"continue process","entity","14","Complete","",""
19,"invoice needs to be sent to experienced staff","condition","17","","",""
20,"invoice needs to be sent to experienced staff","condition","18","","",""
21,"process non compliance invoice","entity","19","Yes","",""
22,"call client","entity","19","No","",""
23,"process non compliance invoice","entity","20","Yes","",""
24,"call client","entity","20","No","",""
25,"check for normal case","condition","22","","",""
26,"check for normal case","condition","24","","",""
27,"send postal mail requesting complete information","end","25","No","",""
28,"send postal mail requesting complete information","end","26","No","",""
29,"call client and request information","entity","25","Yes","",""
30,"call client and request information","entity","26","Yes","",""
31,"batch invoice and allocate to DEO","entity","29","","",""
32,"batch invoice and allocate to DEO","entity","30","","",""
33,"end process","end","31","","",""
34,"end process","end","32","","",""
