## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start Process For MyCorp","start","","","",""
2,"Enter Expenses","entity","1","","",""
3,"Generate Spreadsheet","entity","2","","",""
4,"Is Request Approved","condition","3","","",""
5,"Approve Request And Pay Expenses","entity","4","","",""
6,"Reenter Expenses","entity","4","","",""
7,"Is Request Approved After Pay","condition","5","","",""
8,"Pay Expenses","entity","7","","",""
9,"Reenter Expenses Again","entity","7","","",""
10,"End Process","end","8","","",""
11,"Enter Expenses After No Approval","entity","6","","",""
12,"Enter Expenses After No Approval Again","entity","9","","",""
13,"Generate Spreadsheet After Reentry 1","entity","11","","",""
14,"Generate Spreadsheet After Reentry 2","entity","12","","",""
15,"Is Request Approved 2","condition","13","","",""
16,"Is Request Approved 3","condition","14","","",""
17,"Approve Request And Pay Expenses Again","entity","15","","",""
18,"Approve Request And Pay Expenses Again 2","entity","16","","",""
19,"Reenter Expenses Again 2","entity","15","","",""
20,"Reenter Expenses Again 3","entity","16","","",""
21,"Enter Expenses After No Approval Twice","entity","19","","",""
22,"Enter Expenses After No Approval Thrice","entity","20","","",""
23,"Generate Spreadsheet After Reentry 3","entity","21","","",""
24,"Generate Spreadsheet After Reentry 4","entity","22","","",""
25,"End Process 2","end","18","","",""
26,"End Process 3","end","17","","",""
27,"Is Request Approved 4","condition","23","","",""
28,"Is Request Approved 5","condition","24","","",""
29,"Approve Request And Pay Expenses 3","entity","27","","",""
30,"Approve Request And Pay Expenses 4","entity","28","","",""
31,"Reenter Expenses Again 4","entity","27","","",""
32,"Reenter Expenses Again 5","entity","28","","",""
33,"End Process 4","end","30","","",""
34,"End Process 5","end","29","","",""
35,"Enter Expenses After No Approval 4","entity","31","","",""
36,"Enter Expenses After No Approval 5","entity","32","","",""
37,"Generate Spreadsheet After Reentry 5","entity","35","","",""
38,"Generate Spreadsheet After Reentry 6","entity","36","","",""
39,"Is Request Approved 6","condition","37","","",""
40,"Is Request Approved 7","condition","38","","",""
41,"Approve Request And Pay Expenses 5","entity","39","","",""
42,"Approve Request And Pay Expenses 6","entity","40","","",""
43,"Reenter Expenses Again 6","entity","39","","",""
44,"Reenter Expenses Again 7","entity","40","","",""
45,"End Process 6","end","41","","",""
46,"End Process 7","end","42","","",""
