## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start TS recruitment","start","","","",""
2,"Advise unsuccessful candidates","entity","1","","",""
3,"No more candidates","condition","2","","",""
4,"Re advertise position","entity","3","Yes","",""
5,"End process after re advertisement","end","4","","",""
6,"Terms and conditions need sorting","condition","3","No","",""
7,"Has candidate accepted voluntary redundancy","condition","6","Yes","",""
8,"Further investigation required","entity","7","Yes","",""
9,"Recruitment manager sends appointment approval form","entity","6,7","No","",""
9,"Recruitment manager sends appointment approval form","entity","8","","",""
10,"Next level manager receives appointment approval form","entity","9","","",""
11,"Approver is existing client employee","condition","10","","",""
12,"Next level manager cannot authorize form","entity","11","No","",""
13,"End form not authorized","end","12","","",""
14,"Appointment approval form approved","condition","11","Yes","",""
15,"Recruitment manager sends form and documentation","entity","14","Yes","",""
16,"Form not approved","end","14","No","",""
17,"Client HR receives form and documentation","entity","15","","",""
18,"HR scans completed form and records position in GovSource","entity","17","","",""
19,"Are there any variations","condition","18","","",""
20,"Complete business case","entity","19","Yes","",""
21,"Appointment approval is carried forward","entity","19","No","",""
21,"Appointment approval is carried forward","entity","20","","",""
22,"Position requires medical assessment","condition","21","","",""
23,"Medical assessment applicable at 12% rate","entity","22","Yes","",""
24,"Medical assessment not necessary","entity","22","No","",""
25,"Arrange and complete medical assessment","entity","23","","",""
26,"TS HR coordinator informs recruitment manager","entity","24,25","","",""
27,"Recruitment manager liaises with HR representative to confirm offer to candidate","entity","26","","",""
28,"Medical assessment satisfactory","condition","27","","",""
29,"Contact next candidate on shortlist","entity","28","No","",""
30,"End candidate not suitable","end","29","","",""
31,"Recruitment manager makes formal verbal offer","entity","28","Yes","",""
32,"Candidate accepts verbal offer","condition","31","","",""
33,"Create formal written offer","entity","32","Yes","",""
34,"Send commencement pack to candidate","entity","33","","",""
35,"Send letter of appointment to candidate","entity","33","","",""
36,"Candidate receives commencement pack and letter of appointment","entity","34,35","","",""
37,"Rate 40%","condition","36","","",""
38,"Renegotiate offer","entity","37","Yes","",""
39,"Renegotiation successful","condition","38","","",""
40,"Identify next candidate on shortlist","entity","32,39","No","",""
41,"End process after identifying next candidate","end","40","","",""
42,"End recruitment process","end","39","Yes","",""
43,"Candidate accepts offer and documents","condition","37","No","",""
44,"End recruitment process","end","43","Yes","",""
45,"End process candidate did not accept documents","end","43","No","",""
