## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start process at 8:00 am","start","","","",""
2,"empty the mailbox","entity","1","","",""
3,"mailbox empty first check","condition","2","","",""
4,"end process","end","3","Yes","",""
5,"mailbox empty second check","condition","3","No","",""
6,"end process","end","5","Yes","",""
7,"information complete","condition","5","No","",""
8,"add incoming mail number date and record letter book","entity","7","Yes","",""
9,"make telephone call to sender","entity","7","No","",""
10,"complete data by adding incoming mail number date and record letter book","entity","9","","",""
11,"wait for Wednesday evening","entity","8","","",""
11,"wait for Wednesday evening","entity","10","","",""
12,"take letter book and member register to Miranda","entity","11","","",""
13,"applicant becomes member","condition","12","","",""
14,"stamp new Member on letter and write date on it","entity","13","Yes","",""
24,"write to applicant inform decision on membership","entity","13","No","",""
15,"write the data","entity","14","","",""
16,"print membership card with all data","entity","15","","",""
17,"send membership card to new member","entity","16","","",""
18,"end process","end","17","","",""
19,"calculate fee and hand letter to Charles","entity","15","","",""
20,"ask Charles to write amount in register","entity","19","","",""
21,"hand letter to Charles and add new member to register","entity","20","","",""
22,"prepare invoice for new members and continue process","entity","21","","",""
23,"ask Charles to write amount in register and write fee amount to register","entity","22","","",""
25,"end process","end","23","","",""
26,"end process","end","24","","",""
