## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start","start","","","",""
2,"Prioritize orders based on when they were received","entity","1","","",""
3,"Check customer's information","entity","2","","",""
4,"Customer exists?","condition","3","","",""
5,"Check payment history","entity","4","Yes","",""
6,"Verify customer status","entity","4","No","",""
7,"Payment history is good?","condition","5","","",""
8,"Continue with the process","entity","7","Yes","",""
9,"Send decline message for bad payment history","entity","7","No","",""
10,"End due to bad payment history","end","9","","",""
11,"Customer is private customer?","condition","6","","",""
12,"Send declining message","entity","11","Yes","",""
13,"End due to private customer","end","12","","",""
14,"Create new customer","entity","11","No","",""
15,"Check product availability","entity","14","","",""
16,"Products are available?","condition","15","","",""
17,"Continue with the process","entity","16","Yes","",""
18,"Produce missing goods","entity","16","No","",""
19,"Send decline message","entity","18","","",""
20,"End due to missing products","end","19","","",""
21,"Send order confirmation","entity","8,17","","",""
22,"Inform stock department","entity","21","","",""
23,"Inform accounting department","entity","21","","",""
24,"Pack goods","entity","22,23","","",""
25,"Write invoice","entity","24","","",""
26,"Goods are ready for delivery","entity","25","","",""
27,"Send invoice","entity","25","","",""
28,"Payment received?","condition","26,27","","",""
29,"Close order due to payment received","entity","28","Yes","",""
30,"Deliver goods and invoice to the customer","entity","29","","",""
31,"End after delivery","end","30","","",""
32,"Reminders are less than three?","condition","28","No","",""
33,"Continue with the process","entity","32","Yes","",""
34,"End after continue due to reminders","end","33","","",""
35,"Activate the donning process","entity","32","No","",""
36,"End due to donning process","end","35","","",""
