file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,11,9,0.7857142857142857,1.0,14,9,3,0
14.txt,0,0,0.0,0.0,73,76,73,76
16.txt,0,0,0.0,0.0,26,21,26,21
17.txt,0,0,0.0,0.0,41,31,41,31
12.txt,0,0,0.0,0.0,33,30,33,30
10.txt,0,0,0.0,0.0,51,54,51,54
11.txt,16,12,0.7619047619047619,1.0,21,12,5,0
9.txt,16,15,0.9411764705882353,0.8333333333333334,17,18,1,3
8.txt,0,0,0.0,0.0,25,41,25,41
5.txt,23,23,0.7666666666666667,0.92,30,25,7,2
4.txt,16,15,0.7272727272727273,0.9375,22,16,6,1
6.txt,0,0,0.0,0.0,43,31,43,31
7.txt,21,22,1.0,0.88,21,25,0,3
3.txt,0,0,0.0,0.0,14,10,14,10
2.txt,16,19,1.0,0.7307692307692307,16,26,0,7
1.txt,18,21,1.0,0.9545454545454546,18,22,0,1
20.txt,33,33,0.6,0.9428571428571428,55,35,22,2
21.txt,0,0,0.0,0.0,53,39,53,39
19.txt,33,33,0.75,0.825,44,40,11,7
18.txt,0,0,0.0,0.0,30,22,30,22
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.4166,Average of coverage_2_to_1: 0.4512,,,,
