## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start TS recruitment process","start","","","",""
2,"advise unsuccessful candidates","entity","1","","",""
3,"are there no more candidates?","condition","2","No;Yes","",""
4,"re-advertise position","entity","3","","",""
5,"do terms and conditions for candidate need sorting?","condition","3","","",""
6,"check if candidate accepted voluntary redundancy","entity","5","","",""
7,"has candidate accepted voluntary redundancy?","condition","6","No;Yes","",""
8,"process continues","entity","7","","",""
9,"further investigation required","entity","7","","",""
10,"recruitment manager sends Appointment Approval form","entity","9","","",""
11,"Appointment Approval form received by next level manager","entity","10","","",""
12,"is manager an external resource?","condition","11","Yes;No","",""
13,"manager does not authorize form","entity","12","","",""
14,"process continues","entity","12","","",""
15,"is form approved?","condition","14","Yes","",""
16,"form not approved process ends","end","15","","",""
17,"recruitment manager sends form and other documentation","entity","15","","",""
18,"client HR receives documentation","entity","17","","",""
19,"HR scans completed form and records position against stored position in GovSource","entity","18","","",""
20,"are there any variations?","condition","19","Yes;No","",""
21,"submit complete business case","entity","20","","",""
22,"process continues","entity","20","","",""
23,"Appointment Approval is carried forward","entity","22","","",""
24,"does position require a medical assessment?","condition","23","Yes;No","",""
25,"medical assessment is applicable for a 12 percent rate","entity","24","","",""
26,"medical assessment not necessary","entity","24","","",""
27,"Preferred Candidate's medical assessments can take up to 21 days to arrange and complete","entity","25","","",""
28,"TS HR coordinator informs recruitment manager","entity","27","","",""
29,"recruitment manager liaises with HR representative to confirm offer to candidate","entity","28","","",""
30,"is medical assessment satisfactory?","condition","29","No;Yes","",""
31,"contact next candidate on shortlist","entity","30","","",""
32,"process continues","entity","30","","",""
33,"recruitment manager makes formal verbal offer of employment to candidate","entity","32","","",""
34,"does candidate accept verbal offer?","condition","33","Yes;No","",""
35,"recruitment manager creates formal written offer","entity","34","","",""
36,"process continues","entity","34","","",""
37,"commencement pack and letter of appointment sent to candidate","splits","34","","",""
38,"candidate receives commencement pack and letter of appointment","entity","37","","",""
39,"is there a forty percent rate?","condition","38","Yes;No","",""
40,"renegotiation required","entity","39","","",""
41,"does candidate accept?","condition","39","Yes;No","",""
42,"process continues","entity","41","","",""
43,"is renegotiation successful?","condition","40","Yes;No","",""
44,"process continues","entity","43","","",""
45,"identify next candidate on shortlist","entity","43","","",""
46,"identify next candidate on shortlist","entity","41","","",""
47,"end process","end","5","","",""
48,"end process","end","4","","",""
49,"end process","end","13","","",""
50,"end process","end","20","","",""
51,"end process","end","26","","",""
52,"end process","end","31","","",""
53,"end process","end","36","","",""
54,"end process","end","42","","",""
55,"end process","end","44","","",""
