## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start process for ACME Company","start","","","",""
2,"Receive customer request","entity","1","","",""
3,"Check inventory level","entity","2","","",""
4,"Is inventory level at or below minimum","condition","3","","",""
5,"Accept customer request","entity","4","","",""
6,"Reject customer request","entity","4","","",""
7,"End process for rejected request","end","6","","",""
8,"Create purchase order","entity","5","","",""
9,"Review purchase order","entity","8","","",""
10,"Is purchase order approved","condition","9","","",""
11,"Rework purchase order","entity","10","","",""
12,"Reserve funds","entity","10","","",""
13,"Review purchase order again","entity","11","","",""
14,"Is purchase order approved after rework","condition","13","","",""
15,"Rework purchase order again","entity","14","","",""
16,"Reserve funds","entity","14","","",""
17,"Send purchase order","entity","12,16","","",""
18,"Receive packing slip","entity","17","","",""
19,"Receive invoice","entity","17","","",""
20,"Record packing slip","entity","18","","",""
21,"Record invoice","entity","19","","",""
22,"Release reserved funds","entity","20,21","","",""
23,"Issue payment","entity","22","","",""
24,"End process after payment","end","23","","",""
25,"Rework purchase order again after second review","entity","15","","",""
26,"Review purchase order again after second rework","entity","25","","",""
27,"Is purchase order approved after second rework","condition","26","","",""
28,"Rework purchase order again after second review","entity","27","","",""
29,"Reserve funds after second approval","entity","27","","",""
30,"Send purchase order after second approval","entity","29","","",""
31,"Receive packing slip after second send","entity","30","","",""
32,"Receive invoice after second send","entity","30","","",""
33,"Record packing slip after second receive","entity","31","","",""
34,"Record invoice after second receive","entity","32","","",""
35,"Release reserved funds after second record","entity","33,34","","",""
36,"Issue payment after second release","entity","35","","",""
37,"End process after second payment","end","36","","",""
