## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start TS recruitment process","start","","","",""
2,"advise unsuccessful candidates","entity","1","","",""
3,"check if there are no more candidates","condition","2","","",""
4,"re-advertise position","entity","3","","",""
5,"continue with sorting terms and conditions of offer","entity","3","","",""
6,"check if candidate accepted voluntary redundancy","condition","5","","",""
7,"process continues","entity","6","","",""
8,"further investigation required","entity","6","","",""
9,"recruitment manager sends Appointment Approval form","entity","8","","",""
10,"next level manager receives Appointment Approval form","entity","9","","",""
11,"check if next level manager is an external resource","condition","10","","",""
12,"may not authorize form","entity","11","","",""
13,"process continues","entity","11","","",""
14,"check if form is approved","condition","13","No","",""
15,"send form and other documentation to client HR","entity","14","","",""
16,"client HR receives form and documentation","entity","15","","",""
17,"client HR scans completed form and records position in GovSource","entity","16","","",""
18,"check for any variations","condition","17","","",""
19,"complete business case required","entity","18","","",""
20,"process continues","entity","18","","",""
21,"Appointment Approval carried forward","entity","20","","",""
22,"check if position requires medical assessment","condition","21","","",""
23,"medical assessment applicable at 12% rate","entity","22","","",""
24,"medical assessment not necessary","entity","22","","",""
25,"note medical assessment can take up to 21 days","entity","23","","",""
26,"TS HR coordinator informs recruitment manager","entity","25","","",""
27,"recruitment manager liaises with HR representative to confirm offer to candidate","entity","26","","",""
28,"check if medical assessment is satisfactory","condition","27","","",""
29,"contact next candidate on shortlist","entity","28","","",""
30,"process continues","entity","28","","",""
31,"recruitment manager makes formal verbal offer of employment to candidate","entity","30","","",""
32,"check if candidate accepts verbal offer","condition","31","","",""
33,"recruitment manager creates formal written offer","entity","32","","",""
34,"process continues","entity","32","","",""
35,"send commencement pack and letter of appointment to candidate","entity","33,34","","",""
36,"candidate receives commencement pack and letter of appointment","entity","35","","",""
37,"check if 40% rate applies","condition","36","","",""
38,"renegotiation required","entity","37","","",""
39,"check if candidate accepts after receipt","condition","37","Yes","",""
40,"process continues","entity","39","","",""
41,"contact next candidate on shortlist","entity","39","","",""
42,"check if renegotiation successful","condition","38","","",""
43,"process continues","entity","42","","",""
44,"contact next candidate on shortlist","entity","42","","",""
45,"end process","end","4,5,7,12,14,19,24,29,40,43,41,44","","",""
