## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start process by receiving the order","start","","","",""
2,"complete check order","entity","1","","",""
3,"complete check customer","entity","1","","",""
4,"order okay?","condition","2","No","",""
5,"customer permitted?","condition","3","No","",""
6,"continue with process","entity","4","6","",""
7,"send refusal","entity","4","7","",""
8,"end process","end","7","You have completed this procedure","",""
9,"continue with process","entity","5","9","",""
10,"send refusal","entity","5","10","",""
11,"end process","end","10","You have completed this procedure","",""
12,"release the order","entity","6,9","12","",""
13,"transfer data in database","entity","12","","",""
14,"check worth of order","entity","13","","",""
15,"order worth greater than 10000?","condition","14","No","",""
16,"sign off on order","entity","15","16","",""
17,"continue with process","entity","15","17","",""
18,"sign off on order","entity","16,17","18","",""
19,"forward order to production","entity","18","","",""
20,"check product quality","entity","19","","",""
21,"start production","entity","19","","",""
22,"produce product","entity","19","","",""
23,"order received start production","entity","19","","",""
24,"create material report","entity","19","","",""
25,"check product quality","entity","20,24","25","",""
26,"create material report","entity","20,24","26","",""
27,"send report to warehouse","entity","26","","",""
28,"create quality report","entity","27","","",""
29,"send product to shipment","entity","27","","",""
30,"send order to accounting","entity","27","","",""
31,"end process","end","27","You have completed this procedure","",""
32,"create quality report","entity","28","","",""
33,"send product to shipment","entity","29","","",""
34,"send order to accounting","entity","30","","",""
35,"send quality report to Finance","entity","32","","",""
36,"send invoice","entity","33","","",""
37,"archive report","entity","35","","",""
38,"end process","end","37","You have completed this procedure","",""
39,"check payment","entity","38","","",""
40,"payment received?","condition","39","No","",""
41,"close order","entity","40","41","",""
42,"end process","end","41","You have completed this procedure","",""
43,"reminder sent more than three times?","condition","40","43","",""
44,"acquire lawyer","entity","43","44","",""
45,"send reminder","entity","43","45","",""
46,"complete court proceedings","entity","44","","",""
47,"end process","end","46","You have completed this procedure","",""
48,"send reminder","entity","45","","",""
49,"send reminder again","entity","45","","",""
50,"end process","end","48,49","You have completed this procedure","",""
