## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process by supplying and documenting the requirement","start","","","",""
2,"order received via fax","condition","1","","",""
3,"input order into Excel file","entity","2","","",""
4,"order received via mail or phone","condition","2","","",""
5,"input order into Excel file","entity","4","","",""
6,"order received via other methods","condition","4","","",""
7,"handle unsupported order method","entity","6","","",""
8,"Excel list complete after a week","condition","3,5,7","No","",""
9,"send Excel list to student","entity","8","","",""
10,"delay wait for Excel list completion","entity","8","","",""
11,"receive Excel list from student","condition","9","","",""
12,"excel list received","entity","11","","",""
13,"excel list not received","entity","11","","",""
14,"type orders into MS-Access database","entity","12","","",""
15,"ensure database is completed","entity","14","","",""
16,"control incoming order","entity","15","","",""
17,"continue to do the check","entity","15","","",""
18,"order is correct","condition","16","","",""
19,"release order","entity","18","","",""
20,"send Excel list to student","entity","19","","",""
21,"receive Excel list from student","condition","20","","",""
22,"continue with the process","entity","21","","",""
23,"order is incorrect","condition","18","","",""
24,"contact selling agency","entity","23","","",""
25,"order worth less than 5.000 €","condition","24","","",""
26,"release order","entity","25","","",""
27,"order worth more than 5.000 €","condition","25","","",""
28,"send order for sign off","entity","27","","",""
29,"continue with the check","entity","27","","",""
30,"receive actual issue from selling agency","condition","24","No","",""
31,"send order for sign off","entity","30","","",""
32,"no issue received from selling agency","entity","30","","",""
33,"order signed off","condition","31","No","",""
34,"order not signed off","entity","31","","",""
35,"contact client and release order","entity","33","","",""
36,"order received by PPC","condition","35","","",""
37,"PPC initiates production","entity","36","","",""
38,"issue cannot be solved","condition","36","","",""
39,"cancel order","entity","38","","",""
40,"issue can be solved","condition","38","","",""
41,"release order","entity","40","","",""
42,"goods produced","entity","37","","",""
43,"order needs to be cancelled","condition","42","","",""
44,"cancel order","entity","43","","",""
45,"check quality of goods","entity","43","","",""
46,"create and send quality report to finance department","entity","45","","",""
47,"release order via memo and ensure memo is achieved in warehouse","entity","46","","",""
48,"send invoice","entity","47","","",""
49,"report achievement to finance department","entity","48","","",""
50,"commission goods","entity","49","","",""
51,"sign and send memo","entity","50","","",""
52,"send goods","entity","51","","",""
53,"ensure signed memo is achieved in logistic department","entity","52","","",""
54,"archive memo and close order","entity","53","","",""
55,"end","end","39,44,54,32,34","","",""
