## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start the membership process","start","","","",""
2,"Empty the mailbox","entity","1","","",""
3,"Is the mailbox empty?","condition","2","","",""
4,"End of process","end","3","","",""
5,"Continue the process","entity","3","","",""
6,"Check if the mailbox is empty again","condition","5","","",""
7,"End of process","end","6","","",""
8,"Continue the process","entity","6","","",""
9,"Verify if information is complete","condition","8","","",""
10,"Add incoming mail number","date","9","","",""
11,"Make a telephone call to the sender","entity","9","","",""
12,"Complete data by adding incoming mail number","date","11","","",""
13,"Take the letter book and member register to Miranda every Wednesday evening","entity","10,12","","",""
14,"Is the applicant approved as a member?","condition","13","","",""
15,"Stamp 'New Member' on the letter and write the date on it","entity","14","","",""
16,"Write to the applicant informing them of the decision","entity","14","","",""
17,"Calculate fee and hand letter to Charles","entity","15","","",""
18,"Ask Charles to write the amount in the register","entity","17","","",""
19,"Print membership card with all data and send to new member","entity","17","","",""
20,"Add new member to register","entity","17,18,19","","",""
21,"Prepare invoice for new members","entity","20","","",""
22,"End of process","end","16,21","","",""
