## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start ICT logistics procedure","start","","","",""
2,"Receive shipment documents","entity","1","","",""
3,"Perform verification process","entity","2","","",""
4,"Verification successful","condition","3","","",""
5,"Send request for missing documents","entity","4","No","",""
6,"All required documents received","condition","5,7","","",""
7,"Wait for required documents","entity","6","No","",""
8,"Start invoice preparation and related tasks","entity","4,6","Yes","",""
9,"Prepare invoice","entity","8","","",""
10,"Send shipment documents to client","entity","8","","",""
11,"Account for invoice","entity","8","","",""
12,"Confirm invoice tasks completion","entity","9,10,11","","",""
13,"Invoice correct","condition","12","","",""
14,"Send request for correction","entity","13","No","",""
15,"Proceed to electronic invoice and payment order","entity","13","Yes","",""
15,"Proceed to electronic invoice and payment order","entity","14","","",""
16,"Send electronic invoice","entity","15","","",""
17,"Send payment order","entity","15","","",""
18,"Merge electronic invoice and payment order sent","entity","16,17","","",""
19,"Wait for payment to be received","entity","18","","",""
20,"Proceed with payment booking","entity","19","","",""
21,"End","end","20","","",""
