## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"Start New Resupply Cycle","start","","","",""
2,"Check Levels of Inventory","entity","1","","",""
3,"Is inventory below or equal to minimum","condition","2","","",""
4,"Generate Equal to or below minimum Report","entity","3","","",""
5,"Generate Above Minimum Report","entity","3","","",""
6,"Does report indicate inventory is equal to or below minimum","condition","4,5","","",""
7,"Create Purchase Orders","entity","6","","",""
8,"End process","end","6","","",""
9,"Is PO approved","condition","7","","",""
10,"Print and release PO in system","entity","9","","",""
11,"Rework PO","entity","9","","",""
12,"Is PO created","condition","11","","",""
13,"Review PO","entity","12","","",""
14,"Create PO again","entity","12","","",""
15,"Reserve funds for released POs","entity","10","","",""
16,"Mail POs to supplier","entity","10","","",""
17,"Are funds reserved for released POs","condition","15","","",""
18,"Receive Packing Slip","entity","17","","",""
19,"Receive inventory","entity","16","","",""
20,"Proceed to receive Packing Slip","entity","19","","",""
21,"Is Packing Slip received","condition","18,20","","",""
22,"Receive Invoice","entity","21","","",""
23,"Is Invoice received","condition","22","","",""
24,"Proceed to Three-way match","entity","23","","",""
25,"Is Three-way match successful","condition","24","","",""
26,"Release funds","entity","25","","",""
27,"Issue payment","entity","26","","",""
28,"Resupply Cycle complete","end","27","","",""
29,"End process","end","25","No","",""
