## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-4326B289-9BE7-4D77-AF71-A266A5E685FE,start,start,,
sid-CF968C00-CEBA-4055-850E-3260F48200EF,research schedule directly,condition,sid-4326B289-9BE7-4D77-AF71-A266A5E685FE,
sid-C63D7213-E035-4045-888C-42DA4C2430EA,Research schedule,entity,sid-CF968C00-CEBA-4055-850E-3260F48200EF,yes
sid-74C663A2-F522-428E-86AA-FF9B38714958,provide indications,entity,sid-CF968C00-CEBA-4055-850E-3260F48200EF,no
sid-F0A917AF-4CF9-450B-9EFA-17C154C91E39,research schedule,entity,sid-74C663A2-F522-428E-86AA-FF9B38714958,
sid-F78CBC1E-3B14-49A9-B87B-385D689163F0,schedule is ok?,condition,sid-F642BAA1-A779-4CCD-BEEB-8A97837C71A6,
sid-C63D7213-E035-4045-888C-42DA4C2430EA,Research schedule,entity,sid-F78CBC1E-3B14-49A9-B87B-385D689163F0,no
sid-A7F75635-B6CA-40F6-B4A6-5BC60E1AF610,Write a ticket order to SNCF,entity,sid-F78CBC1E-3B14-49A9-B87B-385D689163F0,yes
sid-AA6F6190-272B-4AB5-8022-9F799E955861,validate the ticket order,entity,sid-A7F75635-B6CA-40F6-B4A6-5BC60E1AF610,
sid-5FDB9F7B-19E0-4C92-9601-B14AB7D1D504,The ticket order is approved?,condition,sid-AA6F6190-272B-4AB5-8022-9F799E955861,
sid-4957BF35-2628-48F8-8444-45EA77393712,end,end,sid-5FDB9F7B-19E0-4C92-9601-B14AB7D1D504,no
sid-E928122E-11A5-4461-B98D-28E0070D3C53,validate the ticket order,entity,sid-5FDB9F7B-19E0-4C92-9601-B14AB7D1D504,yes
sid-4D4E21D9-7B6A-4891-8352-77AB308D1FC2,The ticketorder is approved?,condition,sid-E928122E-11A5-4461-B98D-28E0070D3C53,
sid-4957BF35-2628-48F8-8444-45EA77393712,end,end,sid-4D4E21D9-7B6A-4891-8352-77AB308D1FC2,yes
sid-4957BF35-2628-48F8-8444-45EA77393712,end,end,sid-4D4E21D9-7B6A-4891-8352-77AB308D1FC2,no
sid-F642BAA1-A779-4CCD-BEEB-8A97837C71A6,validate the schedule,entity,sid-C63D7213-E035-4045-888C-42DA4C2430EA,
sid-F642BAA1-A779-4CCD-BEEB-8A97837C71A6,validate the schedule,entity,sid-F0A917AF-4CF9-450B-9EFA-17C154C91E39,
