## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-F570DD11-1A23-4D59-A772-AC2C6F30FB6B,Receive Customer Request,start,,
sid-3DA1586B-179E-40F4-946B-87D7C4008581,Check Current Inventory Level,entity,sid-F570DD11-1A23-4D59-A772-AC2C6F30FB6B,
sid-1E3F459E-EAD7-4923-8EFD-277FCC8903A1,condition,condition,sid-3DA1586B-179E-40F4-946B-87D7C4008581,
sid-69B88896-92FD-46EF-B247-6A60325B7495,Accept Customer Request,entity,sid-1E3F459E-EAD7-4923-8EFD-277FCC8903A1,Inventory level is at or below the minimum.
sid-97460C34-C568-4E5F-9EB4-CCE92E218B8A,Reject Customer Request,entity,sid-1E3F459E-EAD7-4923-8EFD-277FCC8903A1,Inventory level is above the minimum.
sid-54A6E14C-FB0F-42B8-95A7-59A86E847FED,Crete Purchase Order,entity,sid-69B88896-92FD-46EF-B247-6A60325B7495,
sid-24354459-5C96-4AEE-919E-39A56E34C566,end,end,sid-97460C34-C568-4E5F-9EB4-CCE92E218B8A,
sid-1E5602D7-D131-4D04-B034-73FBE63CFEF1,Review Purchase Order,entity,sid-54A6E14C-FB0F-42B8-95A7-59A86E847FED,
sid-2AB543E2-57EF-473D-A941-CB90CD2A375C,condition,condition,sid-1E5602D7-D131-4D04-B034-73FBE63CFEF1,
sid-3711C101-5440-4576-B0A1-CBD14822AF86,Rework Purchase Order,entity,sid-2AB543E2-57EF-473D-A941-CB90CD2A375C,Reject Purchase Order
sid-46CC49DE-493C-46C7-B170-7C34142EC603,Reserve Funds,entity,sid-2AB543E2-57EF-473D-A941-CB90CD2A375C,Approve Purchase Order
sid-1E5602D7-D131-4D04-B034-73FBE63CFEF1,Review Purchase Order,entity,sid-3711C101-5440-4576-B0A1-CBD14822AF86,
sid-8CB1929E-6220-4A53-9C6A-ED9A4DD4AA95,Send Purchase Order,entity,sid-46CC49DE-493C-46C7-B170-7C34142EC603,
sid-99607FED-8197-4DF5-81FD-FA9FE0E999A9,Record Packing Slip,entity,sid-8C7F5B14-8E51-4517-90A6-8E75F8962E3A,
sid-CFA23DD3-D35B-453A-ADB6-F4E860A9C3E1,Record Invoice,entity,sid-B0F71E5F-FD66-4ADB-B0E9-6529D1B2431B,
sid-B493C70E-E128-407D-9911-6B8D93F1EAA0,Issue Payment,entity,sid-F8250C99-5271-47A2-8122-D468F633C8A1,
sid-E28DA723-8CE0-4D8C-AEA1-D91E2B4C4B0A,end,end,sid-B493C70E-E128-407D-9911-6B8D93F1EAA0,
sid-F8250C99-5271-47A2-8122-D468F633C8A1,Release Reserve Funds,entity,sid-99607FED-8197-4DF5-81FD-FA9FE0E999A9,
sid-F8250C99-5271-47A2-8122-D468F633C8A1,Release Reserve Funds,entity,sid-CFA23DD3-D35B-453A-ADB6-F4E860A9C3E1,
sid-8C7F5B14-8E51-4517-90A6-8E75F8962E3A,Receive Packing Slip,entity,sid-8CB1929E-6220-4A53-9C6A-ED9A4DD4AA95,Supplier sends a packing slip.
sid-B0F71E5F-FD66-4ADB-B0E9-6529D1B2431B,Receive Invoice,entity,sid-8CB1929E-6220-4A53-9C6A-ED9A4DD4AA95,Supplier sends an invoice.
