## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-41FF4C8C-3353-4EC9-B3B4-AFF5BBDAD8BC,Customer Enters Website,start,,
sid-C31AE66D-794F-4B26-A412-A5BBF25D896B,Search for Desired Item,entity,sid-41FF4C8C-3353-4EC9-B3B4-AFF5BBDAD8BC,
sid-F6730F9E-A22D-4028-98D4-726189007493,Desired Item Found,entity,sid-C31AE66D-794F-4B26-A412-A5BBF25D896B,
sid-57A9ACDE-ACBC-4DCA-AB1F-C28B70D3D5E6,Click On Desired Item,entity,sid-F6730F9E-A22D-4028-98D4-726189007493,
sid-02B04420-1963-4EB2-8607-D77694E07E4C,Choose Action,entity,sid-F48F9BDE-A17E-46F4-9995-173570568439,
sid-1F0C6D6E-07AC-4CA4-A228-8E1D4013CB02,condition,condition,sid-02B04420-1963-4EB2-8607-D77694E07E4C,
sid-44666575-5EBE-4170-81AB-A2FBBD482232,View Quantity Amount,entity,sid-1F0C6D6E-07AC-4CA4-A228-8E1D4013CB02,Chooses To View Quantity Amount
sid-80523E75-A2B4-404C-B64D-5218A1F8CCDC,Enters Quantity Amount,entity,sid-1F0C6D6E-07AC-4CA4-A228-8E1D4013CB02,Chooses To Enter Quantity Amount
sid-3B74A14C-2B40-44F7-88E7-F83F72186D1E,Quantity Amount Viewed,entity,sid-44666575-5EBE-4170-81AB-A2FBBD482232,
sid-7D453E09-6AFC-411F-876D-29351F45E60D,Quantity Amount Entered,entity,sid-80523E75-A2B4-404C-B64D-5218A1F8CCDC,
sid-213D9F1A-0EF4-4FDD-AE5D-EED6664897C6,Return to Desired Item Page,entity,sid-3B74A14C-2B40-44F7-88E7-F83F72186D1E,
sid-01A6C4A3-EAA6-4C47-8B05-C106C984A31C,Add Item to Cart,entity,sid-7D453E09-6AFC-411F-876D-29351F45E60D,
sid-ACF5282F-D9AF-4E6C-A6C2-1B2790484D2D,Item Added to Cart,entity,sid-01A6C4A3-EAA6-4C47-8B05-C106C984A31C,
sid-7D75A42E-FAD3-4CB1-8D3E-AA1447E0536C,Choose Action,entity,sid-ACF5282F-D9AF-4E6C-A6C2-1B2790484D2D,
sid-AE66C13C-1D1B-4934-93D9-1ECE2A3839E5,condition,condition,sid-7D75A42E-FAD3-4CB1-8D3E-AA1447E0536C,
sid-CA20B55C-328D-4EB3-9588-27C4098F9EE3,Returns to Desired Item Page,entity,sid-AE66C13C-1D1B-4934-93D9-1ECE2A3839E5,Chooses  to Continue Shopping
sid-065E35E8-53C3-461B-9A52-5728F125E4EE,Checks Out Item,entity,sid-AE66C13C-1D1B-4934-93D9-1ECE2A3839E5,Chooses Check Out Current Item
sid-7F8DA1D1-F0A1-4BEE-85D6-F11CAEAF70A4,Current Item Checked-Out,entity,sid-065E35E8-53C3-461B-9A52-5728F125E4EE,
sid-24010918-C63D-41D9-9E7B-695C7FF4C0D9,Confirm Item,entity,sid-7F8DA1D1-F0A1-4BEE-85D6-F11CAEAF70A4,
sid-00BE3A9D-2720-4480-BF8E-0126A72575B8,Item Confirmed,entity,sid-24010918-C63D-41D9-9E7B-695C7FF4C0D9,
sid-D12821CF-C168-4883-BD46-72F099C5A7B6,condition,condition,sid-66D92926-985D-4771-A589-36963F974F40,
sid-8215159B-B31D-49B5-8B3F-778EBE3AAECD,Proceed To Check-Out,entity,sid-D12821CF-C168-4883-BD46-72F099C5A7B6,Chooses To Proceed To Check-Out
sid-720532F9-9034-4981-86BB-5D714C198916,Recalculate Shipping,entity,sid-D12821CF-C168-4883-BD46-72F099C5A7B6,Chooses To Recalculate Shipping
sid-44B2949A-E3A5-475E-B723-8DBC13550B92,Enter Coupon Code,entity,sid-D12821CF-C168-4883-BD46-72F099C5A7B6,Chooses To Enter Coupon Code
sid-360BB880-9897-45B0-827A-33AE2634BDCB,Entered Check-Out Page,entity,sid-8215159B-B31D-49B5-8B3F-778EBE3AAECD,
sid-60844E10-5A9C-4A59-8041-38EDE6FCCA1A,Calculated Shipping,entity,sid-720532F9-9034-4981-86BB-5D714C198916,
sid-7503534D-B3AF-44C4-AD16-ED9FF812D222,Coupon Code Entered,entity,sid-44B2949A-E3A5-475E-B723-8DBC13550B92,
sid-722A229B-662E-42FC-AFA4-F50108DD6A95,Enter Billing Information,entity,sid-360BB880-9897-45B0-827A-33AE2634BDCB,
sid-E1D4AB87-80C3-43D3-9797-7A55C9554E2A,Billing Information Entered,end,sid-722A229B-662E-42FC-AFA4-F50108DD6A95,
sid-66D92926-985D-4771-A589-36963F974F40,Choose Action,entity,sid-00BE3A9D-2720-4480-BF8E-0126A72575B8,
sid-66D92926-985D-4771-A589-36963F974F40,Choose Action,entity,sid-60844E10-5A9C-4A59-8041-38EDE6FCCA1A,
sid-66D92926-985D-4771-A589-36963F974F40,Choose Action,entity,sid-7503534D-B3AF-44C4-AD16-ED9FF812D222,
sid-F48F9BDE-A17E-46F4-9995-173570568439,Enters Desired Item Page,entity,sid-57A9ACDE-ACBC-4DCA-AB1F-C28B70D3D5E6,
sid-F48F9BDE-A17E-46F4-9995-173570568439,Enters Desired Item Page,entity,sid-213D9F1A-0EF4-4FDD-AE5D-EED6664897C6,
sid-F48F9BDE-A17E-46F4-9995-173570568439,Enters Desired Item Page,entity,sid-CA20B55C-328D-4EB3-9588-27C4098F9EE3,
