## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-06D63901-8F2B-40EA-B326-9CEB8B63FEA6,Rental Items are Returned to the Store,start,,
sid-D17BFC7E-7623-4F13-9CC6-0FA3B1CC92B9,condition,condition,sid-06D63901-8F2B-40EA-B326-9CEB8B63FEA6,
sid-DD8CF0A4-CAF4-4EDC-AE92-DB8D13C9E59E,condition,condition,sid-D4C32703-3CCB-4772-A981-73F65ECA57E2,
sid-A903FE6F-83EB-4C46-9187-446A3AC6E0B7,condition,condition,sid-DD8CF0A4-CAF4-4EDC-AE92-DB8D13C9E59E,Order is complete. All items were returned.
sid-B3CCB8C8-4279-415E-8A8F-25BF56DABF6B,Email customer informing them of damage and additional charges.,entity,sid-DD8CF0A4-CAF4-4EDC-AE92-DB8D13C9E59E,Order is complete. Items are damaged.
sid-8F84CA25-5527-4672-BEDC-6CA3D25D20EB,Items taken out of inventory temporarily.,entity,sid-B3CCB8C8-4279-415E-8A8F-25BF56DABF6B,
sid-32F18A3F-DF76-4E78-A6BE-CA599E072041,condition,condition,sid-12DC9C88-866D-49ED-8685-69CD881C0D56,
sid-3E0C03A8-2FB6-4C65-A9DD-316ABB2FB7E5,condition,condition,sid-8F84CA25-5527-4672-BEDC-6CA3D25D20EB,
sid-F6C6C292-89E6-4100-8DFD-890C01102937,condition,condition,sid-3E0C03A8-2FB6-4C65-A9DD-316ABB2FB7E5,Items are repaired and added into inventory.
sid-8ECFBFEA-C158-43BB-9573-D2AA5A750D13,Customer is emailed with replacement charges.,entity,sid-3E0C03A8-2FB6-4C65-A9DD-316ABB2FB7E5,Items cant be repaired and are discarded
sid-F18B85F6-29BC-439D-9E98-500BFD100B0C,Process Complete,end,sid-8ECFBFEA-C158-43BB-9573-D2AA5A750D13,
sid-12DC9C88-866D-49ED-8685-69CD881C0D56,Email customer informing them missing items and replacement charges.,entity,sid-DD8CF0A4-CAF4-4EDC-AE92-DB8D13C9E59E,Order is incomplete. Items are missing.
sid-12DC9C88-866D-49ED-8685-69CD881C0D56,Email customer informing them missing items and replacement charges.,entity,sid-32F18A3F-DF76-4E78-A6BE-CA599E072041,Customer does not return missing items.
sid-4D57567C-FE19-43B9-9F71-B0583656E04D,Process Complete,end,sid-F6C6C292-89E6-4100-8DFD-890C01102937,Items are packed for existing order.
sid-4D57567C-FE19-43B9-9F71-B0583656E04D,Process Complete,end,sid-F6C6C292-89E6-4100-8DFD-890C01102937,Items are stored for future orders.
