## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-1F901EBB-AA5D-4C8B-94A4-26847D2686FA,start,start,,
sid-E8FEAEF4-3BFF-4233-A0CC-393CD1240440,Receive the invoice,entity,sid-1F901EBB-AA5D-4C8B-94A4-26847D2686FA,
sid-A7A7459C-C9D9-43CF-BF46-7D557BCA1116,Sort the invoice per client,entity,sid-E8FEAEF4-3BFF-4233-A0CC-393CD1240440,
sid-2BACBA58-02BF-4139-8DF3-ECD5AEF9E679,Sort the invoice per vendor,entity,sid-A7A7459C-C9D9-43CF-BF46-7D557BCA1116,
sid-3BE30A51-6E87-4366-96D7-6658310B585C,Attach invoice entry form to invoice,entity,sid-2BACBA58-02BF-4139-8DF3-ECD5AEF9E679,
sid-90A0277C-9568-4103-A02F-244F33E71CA7,Entered required info  on the invoice entry form,entity,sid-3BE30A51-6E87-4366-96D7-6658310B585C,
sid-A7D0B27C-F619-4F02-BA76-88A0D0E99D1F,Check the completeness of the invoice,entity,sid-90A0277C-9568-4103-A02F-244F33E71CA7,
sid-E840231E-23C4-4D07-B08E-6211D838315F,Tick the relevant box on the invoice entry,entity,sid-A7D0B27C-F619-4F02-BA76-88A0D0E99D1F,
sid-03DB2683-356C-40B3-9D7D-016DF39C628D,condition,condition,sid-E840231E-23C4-4D07-B08E-6211D838315F,
sid-38E59CCA-8B15-4C00-86EA-7A1F324E39CA,end,end,sid-03DB2683-356C-40B3-9D7D-016DF39C628D,Not complete
sid-79AE3DB4-E81D-4BE3-931D-6FBFDFC7CB0A,Enter the info for the SLA,entity,sid-03DB2683-356C-40B3-9D7D-016DF39C628D,Complete
sid-52E513F4-1C0F-4FFB-8F93-33D235AAB6D3,Enters date for completion and Check the priority,entity,sid-79AE3DB4-E81D-4BE3-931D-6FBFDFC7CB0A,
sid-7C1D6EA1-681F-4C3E-BB11-AA8CE7549BAF,condition,condition,sid-52E513F4-1C0F-4FFB-8F93-33D235AAB6D3,
sid-A7D38F1B-F533-449D-8CB0-CC38492C3B8F,Puts red stamp on entry invoice,entity,sid-7C1D6EA1-681F-4C3E-BB11-AA8CE7549BAF,High priroty
sid-5D17876D-2D56-45C5-93C1-5FA351620FFB,condition,condition,sid-380063CB-B994-46C7-A212-46051FD38713,
sid-32947D60-F198-442A-883E-9AE0193BC843,condition,condition,sid-5D17876D-2D56-45C5-93C1-5FA351620FFB,Not Complete
sid-270DDC02-BB98-4257-A5EC-B4F7D5744C20,Process the Non-compliance invoice,entity,sid-32947D60-F198-442A-883E-9AE0193BC843,Send to some experience staff
sid-70EAAA78-EC44-43EC-A875-54E507AEE904,Call the client,entity,sid-32947D60-F198-442A-883E-9AE0193BC843,Normal
sid-C50D5271-1619-4DCF-A537-70F8A0E766D7,Send a postal mail requesting the information complete,end,sid-32947D60-F198-442A-883E-9AE0193BC843,
sid-62D3BAD1-4D23-4858-8EC1-3C92C5877749,Request for information,entity,sid-70EAAA78-EC44-43EC-A875-54E507AEE904,
sid-782D7FDE-4D84-46FA-939E-51471565BEAA,end,end,sid-AC949643-0F1E-4B6B-9A86-A50E3993449A,
sid-AC949643-0F1E-4B6B-9A86-A50E3993449A,Batched and allocate invoice to DEO,entity,sid-5D17876D-2D56-45C5-93C1-5FA351620FFB,Complete
sid-AC949643-0F1E-4B6B-9A86-A50E3993449A,Batched and allocate invoice to DEO,entity,sid-270DDC02-BB98-4257-A5EC-B4F7D5744C20,
sid-AC949643-0F1E-4B6B-9A86-A50E3993449A,Batched and allocate invoice to DEO,entity,sid-62D3BAD1-4D23-4858-8EC1-3C92C5877749,
sid-380063CB-B994-46C7-A212-46051FD38713,Check invoice compliance,entity,sid-7C1D6EA1-681F-4C3E-BB11-AA8CE7549BAF,Low
sid-380063CB-B994-46C7-A212-46051FD38713,Check invoice compliance,entity,sid-A7D38F1B-F533-449D-8CB0-CC38492C3B8F,
