## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-EB927372-2500-44BC-B613-B3C56403E0D8,start,start,,
sid-C1679588-EEA5-4468-9D08-E9E51A33B9D8,Course registration,entity,sid-EB927372-2500-44BC-B613-B3C56403E0D8,
sid-B5293A7A-A666-4103-9323-49C11A5A058A,condition,condition,sid-C1679588-EEA5-4468-9D08-E9E51A33B9D8,
sid-53E9097B-1FE5-46E3-A4BB-ABF96C060DFC,Request for the exception,entity,sid-B5293A7A-A666-4103-9323-49C11A5A058A,exception is needed
sid-9C0080F0-7584-45AC-B352-BFFE07E8D265,Exception approved,entity,sid-53E9097B-1FE5-46E3-A4BB-ABF96C060DFC,
sid-7AB5B5EA-8897-4A51-A5CE-BE3B9B5A8310,seminar group enrollment,entity,sid-5BDDF0B2-647B-4CBF-B47D-9985EC979725,
sid-08ECB393-B729-458A-99FC-1B45B6D2B5C7,homework assignment,entity,sid-7AB5B5EA-8897-4A51-A5CE-BE3B9B5A8310,
sid-86CFF80C-0B29-4862-BEB0-26624AEFFB2B,work on homework,entity,sid-08ECB393-B729-458A-99FC-1B45B6D2B5C7,
sid-0D8E5445-6DF0-496B-BB8E-3CEC090CAD60,turn in the homework,entity,sid-86CFF80C-0B29-4862-BEB0-26624AEFFB2B,
sid-F8FBFC71-469A-4B7D-B5AA-72682DA1A521,evaluate the homework,entity,sid-0D8E5445-6DF0-496B-BB8E-3CEC090CAD60,
sid-2FA38D11-027E-45D5-8099-DBCF0C82B483,condition,condition,sid-F8FBFC71-469A-4B7D-B5AA-72682DA1A521,
sid-08ECB393-B729-458A-99FC-1B45B6D2B5C7,homework assignment,entity,sid-2FA38D11-027E-45D5-8099-DBCF0C82B483,it was NOT the last homework
sid-1EEF55EC-66D4-4D0D-B63A-238AAA81A5D4,attend the exam,entity,sid-F2BF2EF1-005C-4C3D-B06A-E5245BEFCC88,
sid-2DDC135C-DA3A-4637-9396-C94899B04EA5,evaluate the exam,entity,sid-1EEF55EC-66D4-4D0D-B63A-238AAA81A5D4,
sid-94DEF198-AB72-4D8F-80B1-ED1B8A854090,condition,condition,sid-2DDC135C-DA3A-4637-9396-C94899B04EA5,
sid-6C7C5E03-E03A-40A9-AD96-A6337E50A9B0,passed the course,entity,sid-94DEF198-AB72-4D8F-80B1-ED1B8A854090,passed the exam
sid-F2BF2EF1-005C-4C3D-B06A-E5245BEFCC88,sign for the exam,entity,sid-94DEF198-AB72-4D8F-80B1-ED1B8A854090,failed the exam
sid-CF549CC7-715E-4B34-8EF5-2DBDDB2A6DF0,end,end,sid-6C7C5E03-E03A-40A9-AD96-A6337E50A9B0,
sid-5BDDF0B2-647B-4CBF-B47D-9985EC979725,course enrollment,entity,sid-B5293A7A-A666-4103-9323-49C11A5A058A,exception is NOT needed
sid-5BDDF0B2-647B-4CBF-B47D-9985EC979725,course enrollment,entity,sid-9C0080F0-7584-45AC-B352-BFFE07E8D265,
sid-F2BF2EF1-005C-4C3D-B06A-E5245BEFCC88,sign for the exam,entity,sid-B4980A7E-8F16-45E4-B240-CA62646E6898,
sid-F2BF2EF1-005C-4C3D-B06A-E5245BEFCC88,sign for the exam,entity,sid-F88FC3D7-7FAB-48F3-AEED-970368CF9D42,
sid-B4980A7E-8F16-45E4-B240-CA62646E6898,grant a accreditation,entity,sid-2FA38D11-027E-45D5-8099-DBCF0C82B483,it was the last homework
sid-F88FC3D7-7FAB-48F3-AEED-970368CF9D42,announce date of the exam,entity,sid-2FA38D11-027E-45D5-8099-DBCF0C82B483,it was the last homework
