## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-98E4E21C-65F5-485D-83F0-C00F41A55898,Letter,start,,
sid-6957233C-8571-40CD-B3A6-5EEE11F5AF80,Check of correctness,entity,sid-98E4E21C-65F5-485D-83F0-C00F41A55898,
sid-B14D5A68-C9F2-4F11-9F37-221032DBB3F8,correct?,condition,sid-6957233C-8571-40CD-B3A6-5EEE11F5AF80,
sid-3B4EC8F5-EF0B-45B5-9651-68A95715ECE8,Phonecall,entity,sid-B14D5A68-C9F2-4F11-9F37-221032DBB3F8,no
sid-D4C8962A-CAE5-4253-9C23-314692B892EC,Adding of mailnumber and date,entity,sid-B14D5A68-C9F2-4F11-9F37-221032DBB3F8,yes
sid-658DD1F2-40AC-491C-A294-022EE26557A4,Recording and Archieving of letter,entity,sid-3B4EC8F5-EF0B-45B5-9651-68A95715ECE8,
sid-658DD1F2-40AC-491C-A294-022EE26557A4,Recording and Archieving of letter,entity,sid-D4C8962A-CAE5-4253-9C23-314692B892EC,
sid-E0C2CE21-B974-438D-8D13-567CAD982B4E,Transmit letter and register to Miranda,entity,sid-658DD1F2-40AC-491C-A294-022EE26557A4,
sid-772F723F-F549-4D9A-836A-6B73A83FB3B3,Membership decision,entity,sid-E0C2CE21-B974-438D-8D13-567CAD982B4E,
sid-8B2DF93A-0CE2-4CF5-BCA4-B94F95F398D6,Membership?,condition,sid-772F723F-F549-4D9A-836A-6B73A83FB3B3,
sid-B1BB063E-98B1-4881-9D6C-1E25FEB7BF29,"Stamping ""new member"" and date",entity,sid-8B2DF93A-0CE2-4CF5-BCA4-B94F95F398D6,yes
sid-6E4076B5-7FF6-4EED-9762-D9DB326FABED,Negative answer,end,sid-8B2DF93A-0CE2-4CF5-BCA4-B94F95F398D6,no
sid-5FEC5174-EF35-4028-90D8-CFB08DC1B8E1,Transmit letter to Charles,entity,sid-B1BB063E-98B1-4881-9D6C-1E25FEB7BF29,
sid-37FE0687-477D-4A41-B8A3-352EBCE472A7,Adding of new member,entity,sid-5FEC5174-EF35-4028-90D8-CFB08DC1B8E1,
sid-9D1F2FBF-01BD-45F7-9731-5B24A934ECB7,Calculation membership fee,entity,sid-37FE0687-477D-4A41-B8A3-352EBCE472A7,
sid-4243EF4B-FAAA-4719-B1F8-56A7BA218587,Writing down amount,entity,sid-9D1F2FBF-01BD-45F7-9731-5B24A934ECB7,
sid-4A036B09-5284-4CFD-9750-3FE81B95EEF6,Preparation of invoice at home,entity,sid-4243EF4B-FAAA-4719-B1F8-56A7BA218587,
sid-EEBD44D3-F89E-425D-9977-FDD43682C106,Sending of invoices,entity,sid-4A036B09-5284-4CFD-9750-3FE81B95EEF6,
sid-677BBE1E-5165-4678-BCA1-C55F9BD5F0C9,Print of membership card,entity,sid-EEBD44D3-F89E-425D-9977-FDD43682C106,
sid-3CA150E1-B78F-40CA-BF48-A4B3C6DF4AB8,Sending membership card,entity,sid-677BBE1E-5165-4678-BCA1-C55F9BD5F0C9,
sid-AE936535-7C90-4DBE-8017-3816013E97E5,end,end,sid-3CA150E1-B78F-40CA-BF48-A4B3C6DF4AB8,
