## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-56C33675-92A6-4108-8B2F-11C2B477C183,Trigger Ressupply Cycle,start,,
sid-AFBD6508-3E13-45A7-A468-14854E14ADD8,Check Inventory level,entity,sid-56C33675-92A6-4108-8B2F-11C2B477C183,
sid-308A2C5E-9E29-4BCC-9DF9-D2FA82B781AC,condition,condition,sid-AFBD6508-3E13-45A7-A468-14854E14ADD8,
sid-75665611-3BE2-4F1F-8927-660489B48B89,Create Purchase Order,entity,sid-308A2C5E-9E29-4BCC-9DF9-D2FA82B781AC,Inventory.level = at_or_below_minimum
sid-F41170EA-A2D0-4805-8EB3-F2D44FC02BC0,end,end,sid-308A2C5E-9E29-4BCC-9DF9-D2FA82B781AC,Inventory.level = above_minimum
sid-D4A45D9D-C3C8-4FCD-A41B-DE54E7872617,Review Purchase Order,entity,sid-75665611-3BE2-4F1F-8927-660489B48B89,
sid-7442FC84-05D1-4C62-A25A-592F0B5F79E8,condition,condition,sid-D4A45D9D-C3C8-4FCD-A41B-DE54E7872617,
sid-67D0B77C-210D-4661-A7E3-2F8D5BF3B8CE,Rework Purchase Order,entity,sid-7442FC84-05D1-4C62-A25A-592F0B5F79E8,Purchase.status = rejected
sid-97241BE6-F75A-4B8D-80DE-D42F3B3C1129,Reserve Funds,entity,sid-7442FC84-05D1-4C62-A25A-592F0B5F79E8,Purchase.status = approved
sid-D4A45D9D-C3C8-4FCD-A41B-DE54E7872617,Review Purchase Order,entity,sid-67D0B77C-210D-4661-A7E3-2F8D5BF3B8CE,
sid-CD3D83D0-D4ED-4785-B440-C35061C1FE9E,Send Order to the Supplier,entity,sid-97241BE6-F75A-4B8D-80DE-D42F3B3C1129,
sid-ADBD3A42-278B-4BFF-84CF-0E48E1FAEA25,Record Packing Slip,entity,sid-BE31E0AF-7902-499E-9A6B-62CEF47E20BF,
sid-DC4DA77F-C0BB-4019-A02B-CB6C1B1155EA,Record Invoice,entity,sid-6D62F22F-7A40-4CBD-9F87-7F087E7B2000,
sid-74D71D00-FBE5-457A-A639-1A7FD9E2EB75,end,end,sid-ADBD3A42-278B-4BFF-84CF-0E48E1FAEA25,
sid-74D71D00-FBE5-457A-A639-1A7FD9E2EB75,end,end,sid-DC4DA77F-C0BB-4019-A02B-CB6C1B1155EA,
sid-BE31E0AF-7902-499E-9A6B-62CEF47E20BF,Receive Packing Slip,entity,sid-CD3D83D0-D4ED-4785-B440-C35061C1FE9E,
sid-6D62F22F-7A40-4CBD-9F87-7F087E7B2000,Receive Invoice,entity,sid-CD3D83D0-D4ED-4785-B440-C35061C1FE9E,
