## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-FD4CC666-79C6-468B-A574-ADE546394820,start,start,,
sid-F021E685-26A0-47C1-BDDD-1B2CE3096E26,send appointment approval form,entity,sid-FD4CC666-79C6-468B-A574-ADE546394820,
sid-873718AC-CED3-459C-844D-A436516FA15F,receive approval,entity,sid-F021E685-26A0-47C1-BDDD-1B2CE3096E26,
sid-C60F5466-7CBB-4CDD-9312-ED17C6B41419,Contacts TS for explanation on times,entity,sid-F021E685-26A0-47C1-BDDD-1B2CE3096E26,
sid-7ACC82C6-AB69-4237-A919-9A5F9BF1EFA6,checks approval,entity,sid-873718AC-CED3-459C-844D-A436516FA15F,
sid-40C165C2-52C6-40D3-8D47-1F7B3ABB1268,condition,condition,sid-C60F5466-7CBB-4CDD-9312-ED17C6B41419,
sid-3A125341-B2A2-438D-9FF7-FBAFF4707A55,sends approval and mandatory documentation to HR services,entity,sid-7ACC82C6-AB69-4237-A919-9A5F9BF1EFA6,
sid-7473C71F-F93B-4FAB-9C60-690CDA306FDB,authorize appointment,entity,sid-40C165C2-52C6-40D3-8D47-1F7B3ABB1268,internal resource
sid-F2DB9DAE-4569-4F50-B8AE-43BFDACEA48C,authorize appointment,entity,sid-40C165C2-52C6-40D3-8D47-1F7B3ABB1268,external resource
sid-C79830FE-CE15-479E-B985-0411F970ED7C,Scan and record form into GovSource system,entity,sid-3A125341-B2A2-438D-9FF7-FBAFF4707A55,
sid-19F95576-4C01-49EB-BBB9-DDA466EBC434,HR receive documentations,end,sid-3A125341-B2A2-438D-9FF7-FBAFF4707A55,
sid-FC577391-B2D7-4AD0-86C9-16A0EA32867A,condition,condition,sid-C79830FE-CE15-479E-B985-0411F970ED7C,
sid-E2189AA8-8BD4-47EA-853E-831D746F2703,complete business case,entity,sid-FC577391-B2D7-4AD0-86C9-16A0EA32867A,variations
sid-E55392E8-1434-458D-BB51-B1A2AA90F807,attach business case,entity,sid-E2189AA8-8BD4-47EA-853E-831D746F2703,
sid-483D8BA9-E106-4E79-A11B-ACC53093FB47,end,end,sid-7473C71F-F93B-4FAB-9C60-690CDA306FDB,
sid-483D8BA9-E106-4E79-A11B-ACC53093FB47,end,end,sid-F2DB9DAE-4569-4F50-B8AE-43BFDACEA48C,
sid-FF195CB0-4E24-4E2A-A062-ABAB8A4DF12F,end,end,sid-FC577391-B2D7-4AD0-86C9-16A0EA32867A,no variations
sid-FF195CB0-4E24-4E2A-A062-ABAB8A4DF12F,end,end,sid-E55392E8-1434-458D-BB51-B1A2AA90F807,
