## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-A2842429-91C7-4AB4-B12C-8C095BA41F66,Order received,start,,
sid-CB543941-9079-45C1-92AE-5CA00C9CCF27,condition,condition,sid-45FE949E-8618-4D83-9F94-8751A8152309,
sid-5DB18BF1-8556-457A-A0B2-677A3E876635,condition,condition,sid-B877FDCE-02D7-472D-9491-E56F3CFBBE87,
sid-A2D83F9C-59F7-4509-AD8E-05D4C60CEFBA,send refusal,entity,sid-CB543941-9079-45C1-92AE-5CA00C9CCF27,Order not ok
sid-9C559590-DD17-461C-856E-6E7AD3A87F34,send refusal,entity,sid-5DB18BF1-8556-457A-A0B2-677A3E876635,Customer not permitted
sid-76A09C9F-C810-4CAC-9F85-8D5534DFB4B3,refusal sent,end,sid-A2D83F9C-59F7-4509-AD8E-05D4C60CEFBA,
sid-A0F9AB0D-3CB1-4024-8349-A86E751793FA,refusal sent,end,sid-9C559590-DD17-461C-856E-6E7AD3A87F34,
sid-4F2052D3-344F-4E26-A9FA-D68B1E2E61FA,order released,entity,sid-05E158B7-F168-4CA9-B8A0-07D76C2D0FE9,
sid-1E432A08-6138-4387-B365-6ACD567A78BF,transfer data in database,entity,sid-4F2052D3-344F-4E26-A9FA-D68B1E2E61FA,
sid-BD8DCDB4-4000-41C1-8CF9-4412AF4CE8B7,data transferred,entity,sid-1E432A08-6138-4387-B365-6ACD567A78BF,
sid-6D5D752B-5C3D-49D3-8D0E-A1A4FC79AF55,check order worth,entity,sid-BD8DCDB4-4000-41C1-8CF9-4412AF4CE8B7,
sid-2D210523-BA31-40EF-9372-C1FF97BCC358,condition,condition,sid-6D5D752B-5C3D-49D3-8D0E-A1A4FC79AF55,
sid-C8E1AF87-3EAE-4919-87A5-96DF61C6B9D5,sign off order,entity,sid-2D210523-BA31-40EF-9372-C1FF97BCC358,> 10.000 €
sid-13D235B3-79F7-4083-850E-D2041E6C584F,Order was signed off,entity,sid-C8E1AF87-3EAE-4919-87A5-96DF61C6B9D5,
sid-96FEA400-436B-430C-A31B-4EBFCD7125A2,order income,entity,sid-32474FF3-C6F1-4B06-A088-5C538DB86E38,
sid-FC877CE7-4027-46C0-B169-F5052612DD59,production starts,entity,sid-96FEA400-436B-430C-A31B-4EBFCD7125A2,
sid-EB41CF34-96FD-49FA-AD1F-B3BFA1AAB0F4,Product produced,entity,sid-FC877CE7-4027-46C0-B169-F5052612DD59,
sid-728BCED0-AF3D-4D47-901F-769A4A137469,Quality checked,entity,sid-3C144D82-8316-447C-923D-E96AF0EE6C8F,
sid-9CFC58B8-D970-4828-801D-0B651857D11B,Report created,entity,sid-776907A4-B295-49F7-A88B-5D3EA1FF5B71,
