## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-F33AD026-3BBB-4B93-8930-BB5A64491426,incoming request,start,,
sid-E21902D4-3982-4CFC-939C-29F4CB055F69,check request,entity,sid-F33AD026-3BBB-4B93-8930-BB5A64491426,
sid-BC691DD7-6B61-48E4-8463-EC9CA87218F4,condition,condition,sid-E21902D4-3982-4CFC-939C-29F4CB055F69,
sid-598DF06C-E804-4880-BE93-33C7B3364660,automatic handling,entity,sid-BC691DD7-6B61-48E4-8463-EC9CA87218F4,choose automatic handling
sid-D0918C56-27F1-4BE4-99D9-CF78B52828C4,manual handling,entity,sid-BC691DD7-6B61-48E4-8463-EC9CA87218F4,choose manual handling
sid-CEE62B5A-0052-4D67-B3E8-926F4AE811A1,book attraction,entity,sid-96E8442C-DD5C-4F4A-B2BB-882717D167E7,booking OK
sid-D5F0EA72-F4D8-421C-B8CB-5F83EC97DF52,booking NOK,end,sid-96E8442C-DD5C-4F4A-B2BB-882717D167E7,
sid-08A32D8D-AA03-4974-9C57-FA7053D01AFE,condition,condition,sid-CEE62B5A-0052-4D67-B3E8-926F4AE811A1,
sid-A0D3DF6D-3113-4998-BC3A-5E285AA826F6,receive answer OK,entity,sid-08A32D8D-AA03-4974-9C57-FA7053D01AFE,attraction ok
sid-21D37992-8EE6-4DC3-8DDB-54B1D5E56EAB,receive answer NOK,entity,sid-08A32D8D-AA03-4974-9C57-FA7053D01AFE,attraction nok
sid-DD636525-190A-4509-8049-03BD57B1622A,send confirmation,entity,sid-A0D3DF6D-3113-4998-BC3A-5E285AA826F6,
sid-E6463C60-B49D-49B7-9784-37A3C6DBA91D,cancel booking,entity,sid-21D37992-8EE6-4DC3-8DDB-54B1D5E56EAB,
sid-265A664A-4F2B-4ECB-972B-D63EC52A4593,booking OK,end,sid-DD636525-190A-4509-8049-03BD57B1622A,
sid-CF13A17E-971C-4603-87E7-AF991E2FBE74,cancelled booking,end,sid-E6463C60-B49D-49B7-9784-37A3C6DBA91D,
sid-96E8442C-DD5C-4F4A-B2BB-882717D167E7,condition,condition,sid-598DF06C-E804-4880-BE93-33C7B3364660,
sid-96E8442C-DD5C-4F4A-B2BB-882717D167E7,condition,condition,sid-D0918C56-27F1-4BE4-99D9-CF78B52828C4,
