## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-D8F6C481-C83B-468D-AC92-A28F432B9DF2,New Resupply Cycle,start,,
sid-4D8ECC08-ACBD-48ED-801B-C05CBFDB10F6,Check Levels of Inventory,entity,sid-D8F6C481-C83B-468D-AC92-A28F432B9DF2,Email to Warehouse to start new resupply cycle.
sid-6DA46B4F-28A9-43F5-B9CE-84517F9C7B82,condition,condition,sid-4D8ECC08-ACBD-48ED-801B-C05CBFDB10F6,
sid-A9400AA1-2470-464D-98E2-2276B763D57D,Equal to or below minimum Report,entity,sid-6DA46B4F-28A9-43F5-B9CE-84517F9C7B82,below or =
sid-44DBFF61-7677-42CF-B8FE-3547DBA6BF93,Above Minimum Report,entity,sid-6DA46B4F-28A9-43F5-B9CE-84517F9C7B82,greater than
sid-F617A9A8-59DE-4D5D-BC19-ADDA1BF9B892,POs Created,entity,sid-A9400AA1-2470-464D-98E2-2276B763D57D,
sid-5AAF7393-A8C8-4DF6-BF7F-B07135D9813E,end,end,sid-44DBFF61-7677-42CF-B8FE-3547DBA6BF93,Email confirming Resupply Cycle Complete
sid-D1DFE39E-8A5C-4DD4-B2BA-7EC84958DDB7,POs Review;;,entity,sid-F617A9A8-59DE-4D5D-BC19-ADDA1BF9B892,
sid-82035DB0-C10A-4C30-926C-E87A7D3D8A3B,condition,condition,sid-D1DFE39E-8A5C-4DD4-B2BA-7EC84958DDB7,
sid-462CA146-7905-46DA-99BA-A559367B775C,PO reworked,entity,sid-82035DB0-C10A-4C30-926C-E87A7D3D8A3B,rejected
sid-1D4ECF1A-A71E-44F0-B910-F41B73243786,PO Printed and released in system.,entity,sid-82035DB0-C10A-4C30-926C-E87A7D3D8A3B,approved
sid-F617A9A8-59DE-4D5D-BC19-ADDA1BF9B892,POs Created,entity,sid-462CA146-7905-46DA-99BA-A559367B775C,
sid-2290E16A-7C50-4795-BB48-651A8AEF75C4,Receive Packing Slip,entity,sid-2468F8E0-3980-49BF-B84A-847A1CA8CB0D,
sid-50A4E912-628C-4668-AD86-611675C30D58,Inventory received.,entity,sid-81F8EC52-C00E-47F3-8A01-1EEBA5D11BD3,
sid-A7F3B8C3-DC9B-4556-9EC7-57C1F53DC5D3,Receive Invoice,entity,sid-2290E16A-7C50-4795-BB48-651A8AEF75C4,
sid-2290E16A-7C50-4795-BB48-651A8AEF75C4,Receive Packing Slip,entity,sid-50A4E912-628C-4668-AD86-611675C30D58,
sid-5437608B-10A5-454F-914A-BE33825C7457,Three way match,entity,sid-A7F3B8C3-DC9B-4556-9EC7-57C1F53DC5D3,
sid-91634A2D-8D63-4C30-9EAD-E938F3067F7C,Funds released,entity,sid-5437608B-10A5-454F-914A-BE33825C7457,
sid-A65F94D1-522E-4E38-855A-C1B1236CE2E6,Payment Issued.,entity,sid-91634A2D-8D63-4C30-9EAD-E938F3067F7C,
sid-C3E65ECF-476A-4D29-B120-C82B869D4C32,Resupply Cycle Complete,end,sid-A65F94D1-522E-4E38-855A-C1B1236CE2E6,
sid-2468F8E0-3980-49BF-B84A-847A1CA8CB0D,Funds Reserved for released POs.,entity,sid-1D4ECF1A-A71E-44F0-B910-F41B73243786,
sid-81F8EC52-C00E-47F3-8A01-1EEBA5D11BD3,POs mailed to supplier.,entity,sid-1D4ECF1A-A71E-44F0-B910-F41B73243786,
